0.41739,-0.32039,-0.26809,-0.2064,-0.49705,-1,-0.0025632,0.079312,1.0902,0.35964
0.25284,0.52668,1.0818,0.17111,-0.075571,-0.57863,-0.1312,0.37529,0.11582,0.39623
0.10056,0.36133,0.036314,0.18166,-0.02718,-0.59111,-0.65266,0.70056,-0.049068,-0.57569
0.082205,-0.26219,-0.67371,-0.29665,0.24119,-0.14556,-0.32344,0.60225,0.10459,-0.12052
0.054254,-0.42563,-0.9192,-0.34897,0.33495,0.056342,-1,-0.05207,0.37287,-0.2588
0.013714,0.080071,-0.46615,-0.24053,0.28762,0.25512,-0.89118,-0.44957,0.50347,-0.28067
0.01793,-0.42814,-0.26009,0.028805,-0.17713,0.12863,-0.87679,-0.59369,-0.035167,-1
-0.026578,-0.70266,-0.48308,-0.055356,-0.13796,0.23025,-0.44899,-1,-0.47625,-0.54684
-0.040496,-0.6173,-0.34827,0.3173,-0.09328,0.37872,-0.15456,-0.49152,-0.36032,0.0025176
-0.02299,-0.29127,0.28178,0.18851,-0.089723,0.47275,-0.20585,-0.51271,-0.39728,0.55846
-0.092821,-0.0038002,0.44163,0.23801,0.10576,0.11146,-0.11056,-0.39882,-0.65556,0.47765
-0.061557,0.034011,1.0831,0.19474,0.18606,0.15462,0.22183,0.041004,-0.85254,1.1135
-0.047813,-0.13239,1.102,0.25363,0.17091,0.049345,0.29023,-0.12666,-0.63186,0.86234
-0.066608,-0.087329,1.3409,0.20755,0.045156,0.42716,0.36308,0.046637,-0.97262,0.14859
0.017941,-0.0087506,0.42553,0.34171,0.18501,0.419,0.46778,0.50213,-0.79835,0.68104
-0.031024,0.32545,-0.38235,0.48646,-0.020211,0.033278,0.41629,0.38353,-0.70358,0.037755
-0.076794,0.27947,0.087155,0.56727,0.05264,-0.37259,0.69587,-0.05347,-0.74159,0.38329
-0.10295,0.18422,-0.59951,0.5264,-0.037221,0.065927,0.60431,0.18474,-0.5081,-0.05853
-0.11356,0.18436,-0.88577,-0.040379,0.0011216,-0.040738,0.82929,-0.041202,-0.51901,-0.10787
-0.1029,0.21535,-0.58463,-0.25449,-0.024723,-0.13856,0.50756,0.047142,-0.13429,0.33876
-0.065562,0.1406,-0.35702,-0.27999,-0.12098,0.15411,0.55912,0.083698,0.98727,-0.23543
-0.0043801,0.24304,0.44385,-0.56493,-0.078056,-0.1403,0.35905,0.0019352,2.2265,-0.77603
-0.0059123,0.29101,0.26701,-0.75593,-0.15135,0.1281,-0.14545,0.11799,2.1014,-0.77516
-0.094887,0.41428,-0.36325,-0.65954,-0.079978,-0.057318,-0.37117,0.55348,0.3335,-0.62428
0.045544,0.44347,-0.2439,-1,0.28339,0.80914,-0.50436,0.58804,0.074794,-0.83918
0.60668,1.0207,3.9236,1.0919,0.49076,1.42,-0.023952,2.3335,2.7867,0.75084
