0.16958,0.31931
0.99616,0.11237
0.98134,0.068408
-0.22277,-0.36128
-0.60906,-0.68534
-1,-1
-0.37598,-0.23367
-0.57396,0.35719
-0.22446,0.69422
-0.051397,0.86206
0.64085,0.38227
0.32951,0.14954
0.67389,-0.011326
-0.47885,0.00010605
-0.038733,0.1167
-0.062146,-0.14614
-0.59465,0.016228
-0.31351,-0.13096
-0.29942,-0.16885
0.11445,0.11075
0.41597,0.12124
0.0056377,-0.17833
0.16576,-0.32378
0.3518,-0.070705
0.43632,-0.17536
1.1031,2.1571
2.2113,4.6362
2.5018,3.3425
3.1717,2.6737
2.9763,2.1802
1.862,1.2767
2.1949,0.9906
1.7881,0.62787
1.3324,1.0682
0.85996,1.1064
0.96536,0.77288
0.72841,0.73878
0.39138,1.3484
0.57099,1.4984
0.85653,0.95561
0.95569,0.37664
0.75489,0.73577
1.3585,1.116
1.0165,1.1869
1.0842,0.907
0.95163,0.58017
0.85318,0.51623
0.5195,1.0709
0.90846,1.1891
1.1572,1.1361
4.5834,6.2885
3.8733,7.0771
3.1747,5.8776
2.5674,4.7376
1.611,2.933
1.3037,2.37
1.0261,1.519
1.0431,1.1761
0.91837,0.83833
1.0979,0.66804
1.0742,0.62309
1.0121,0.031398
0.79298,0.067473
0.41905,-0.069698
0.26979,-0.08969
0.47341,0.015119
0.43833,0.10993
0.13313,0.067087
0.026846,-0.14413
0.20526,-0.03315
0.13058,0.016367
0.45393,-0.016323
0.5363,-0.030145
0.62569,-0.030921
0.86321,0.35966
0.78574,0.064931
0.3628,0.0051611
0.3118,-0.31832
0.0074302,-0.016825
0.010543,0.0005183
0.12705,-0.45715
-0.20677,-0.41731
-0.29035,0.3506
-0.38378,0.34843
-0.28373,0.19044
-0.74128,0.16392
-0.49356,0.063024
-0.61773,-0.022291
-0.58385,-0.18871
-0.71558,-0.065587
0.21112,0.16014
-0.0014088,-0.028453
0.24387,-0.08696
0.16105,0.19292
0.49974,-0.17231
0.56912,-0.12813
0.25657,-0.19901
0.27553,-0.2152
0.08158,0.21426
-0.17108,0.28242
