-0.61941,0.35866,0.12314,-0.42734,0.51407,-0.38713,-0.26288,1.3399,0.87998,0.60013,0.53853,0.83337,0.83506,0.46586
-0.32809,0.039803,0.25503,0.14717,-0.43531,-0.24475,-0.55038,0.58612,0.091402,0.36248,-0.094806,0.043133,0.90729,0.30154
-0.41852,-0.28247,-0.076605,0.19027,-0.41283,-0.22468,-0.29639,0.074132,0.11761,-0.2186,-0.12899,-0.15004,-0.017649,0.13409
-0.85264,-0.72524,-0.705,0.58553,-0.030178,-0.41785,-0.51409,-0.19993,0.26501,-0.71646,-0.42847,-0.33499,-0.081435,0.092626
-0.30213,-0.64506,-0.16302,0.49081,-0.25808,-0.34525,-0.52903,-0.3738,0.10903,-0.28125,-0.33106,-0.42117,0.042848,-0.088553
-0.037708,-1,-0.10681,0.057912,-0.53148,-0.44381,-0.15742,-0.69656,0.022798,-0.28957,-0.053276,-0.6881,0.10481,-0.21495
0.26359,-0.69426,0.0098234,-0.22616,-0.58627,-0.40991,-0.070996,-0.98135,0.022243,-0.22786,-0.48262,-0.52766,0.42862,-0.35997
0.043366,-0.55353,0.03295,-0.38793,-0.097394,-0.31052,0.086351,-0.6448,-0.15049,-0.22372,0.1321,-0.30584,-0.17906,-0.22438
0.073176,-0.51583,-0.0852,-0.21676,0.27751,-0.059692,0.60242,-0.57168,-0.42133,-0.044241,-0.17471,0.27682,-0.06618,-0.12154
0.26392,-0.001087,0.2023,-0.014416,0.62266,0.092653,0.89961,-0.27279,-0.50831,-0.35646,-0.17623,0.26767,-0.15747,-0.23321
0.40561,-0.0035196,-0.00093206,-0.28378,0.90363,0.20576,0.67978,-0.58445,-0.70713,-0.25882,-0.032793,0.42844,-0.41002,-0.11275
0.23519,0.12028,-0.38831,-0.31747,0.68587,0.029707,0.40004,-0.58445,-0.79784,-0.091625,0.34917,0.53456,-0.22617,-0.17941
0.059906,0.32544,-0.50271,-0.4355,0.51507,0.30195,0.049146,-0.90334,-0.50163,-0.30814,0.17708,0.72089,0.1238,-0.0062859
-0.28356,0.41147,0.27563,-0.35577,-0.016263,0.32334,-0.12452,-0.46648,-0.41371,-0.33293,0.055046,0.20327,-0.39265,0.17228
-0.15175,0.29191,-0.050272,-0.61786,0.3161,0.23865,0.16385,-0.060235,-0.19964,-0.37395,-0.10784,-0.28298,-0.30722,0.081807
-0.33908,0.0077139,-0.28574,-0.28203,-0.61367,0.1586,0.1969,0.19227,-0.48722,-0.20267,0.10962,-0.67651,-0.054063,-0.052766
