0.36136,1.9151,-1,-0.47136,0.26017,-1,-0.46732,-0.063177,-0.99388,0.76206,0.072774,0.84732
0.29856,2.0936,0.42779,-0.13088,0.58481,-0.49736,-0.50233,0.58759,-0.27308,0.86989,-0.20622,0.81486
0.098068,1.389,0.89949,0.12394,0.53263,-0.40105,0.19903,0.10937,0.48113,0.6163,-0.030323,0.56096
-0.15476,0.46125,0.39395,0.055791,-0.097834,0.12787,-0.11666,0.17932,0.31135,0.13054,0.031009,0.72033
-0.38811,-0.20493,0.1571,0.065955,-0.32046,0.78424,-0.13034,0.10995,0.20694,-0.084837,-0.23867,-0.0089578
-0.3489,0.22937,-0.12879,0.10782,0.08409,0.58149,-0.14608,0.0016499,0.24759,-0.15954,-0.0045762,-0.54944
-0.27279,-0.10578,-0.3879,0.30406,-0.54417,1.0135,0.10986,-0.22632,0.12614,-0.15079,-0.015367,-1
-0.49614,-0.19114,-0.57871,0.11179,-0.53289,0.86964,-0.079476,-0.0051111,0.061848,-0.10392,-0.23809,-0.84675
-0.38021,0.77894,-0.22317,0.081907,-0.46431,0.39877,0.0086768,-0.15105,0.21856,-0.17583,-0.023715,-0.61066
0.12146,1.1321,0.096813,0.069612,-0.93563,-0.19534,0.061984,-0.13802,0.054891,-0.23745,0.29098,-0.20199
0.25949,0.77755,0.15732,-0.14618,-0.64486,-0.18348,-0.1599,0.17163,-0.052964,-0.080241,0.57466,-0.0051568
0.068676,-0.26739,0.68053,-0.10219,-0.39253,-0.21206,0.18432,0.052686,0.090091,-0.30229,0.48856,-0.038263
-0.031746,-0.72162,0.68071,-0.35741,-0.0041343,-0.32802,0.37204,-0.30133,0.71913,-0.82125,-0.41772,-0.44482
0.29089,-1,0.38039,-0.28331,0.16293,-0.041617,0.61552,-0.50882,0.43871,-1,-0.5899,-0.52951
0.25028,-0.89681,0.20738,-0.26145,0.51351,-0.14369,0.47179,-0.53229,0.39827,-0.84504,-0.16474,-0.5647
0.079348,-0.66395,-0.2307,0.39299,0.74778,-0.19073,0.59318,-0.47786,-0.14653,-0.3962,-0.61133,-0.3277
0.21536,-0.82513,-0.47946,0.38379,0.63007,-0.13324,0.3826,0.051761,-0.31883,0.34746,-1,0.31753
0.30612,-0.48397,-0.37404,0.054309,-0.03512,-0.34039,0.18708,-0.021394,0.056713,0.84175,-0.9207,0.23146
0.36027,-0.32715,-0.45333,-0.20801,-0.026096,-0.62299,-0.11816,-0.14868,0.27007,0.48093,-0.55763,0.24105
-0.16327,-0.30989,-0.56065,-0.077879,-0.40655,0.010084,-0.09953,-0.18887,0.41595,0.27065,0.44013,0.20539
-0.25468,-0.82602,-0.6071,-0.14354,-0.45658,-0.14428,-0.057717,0.399,-0.074935,0.31128,1.2251,-0.18611
-0.26572,-0.73678,-0.18185,0.17192,0.60788,-0.32144,-0.22092,0.43249,-0.54151,0.10803,0.46163,0.28933
-0.31677,-0.59787,0.41987,0.082614,0.40036,0.35704,-0.32488,0.0086374,-1,-0.13058,0.59665,0.65415
0.3632,-0.61845,0.70435,0.1757,0.33693,0.61308,-0.76278,0.65884,-0.69565,-0.25095,0.83748,0.43169
1.4703,-0.070234,0.72548,1.2901,0.54675,0.077464,-1,2.5025,-0.1567,0.68589,1.622,0.82437
17.333,8.3399,5.4455,12.787,7.6532,2.1887,1.9135,6.3769,6.4868,5.4764,5.1647,11.051
27.019,10.494,7.1297,18.191,8.8552,2.9283,3.2244,7.0819,9.4576,6.5781,5.7042,15.066
27.622,10.59,7.7101,19.216,9.1264,3.1428,3.5419,7.0997,9.4794,6.4074,5.4972,14.837
25.987,10.203,7.3766,18.518,8.7883,3.4214,3.6893,7.2555,9.7262,6.3604,5.4953,14.621
25.676,9.6798,7.3079,18.698,8.3862,3.4057,3.758,7.4258,9.3693,6.1919,5.7411,13.76
25.551,9.7727,7.4287,18.847,9.341,3.8099,3.741,7.4598,9.2117,6.1319,5.7887,13.047
24.33,9.7233,7.4961,19.02,8.7677,3.8489,3.6733,7.6647,9.0358,6.0332,5.682,12.471
24.138,9.8395,7.6118,19.642,9.2293,3.9348,3.7647,7.1268,9.0994,5.9959,5.672,12.665
24.169,9.1991,7.5045,21.014,8.8121,4.0444,3.6874,7.1045,9.0263,5.5963,5.5261,12.343
24.077,9.5915,7.7938,21.502,9.158,4.0456,3.6552,7.0882,8.9542,5.3973,5.4059,11.8
22.185,9.5832,7.5453,21.146,9.5167,4.1475,3.6072,7.1316,8.6954,5.2953,5.4681,11.3
21.469,9.213,7.3136,20.413,9.4905,4.1798,3.8927,6.9068,8.6323,5.2912,5.2153,12.219
20.713,9.0476,7.4282,18.203,8.6488,4.0936,3.5808,6.6841,8.9936,5.4061,5.3302,11.587
20.803,9.2516,7.1695,19.732,7.6766,4.2616,3.5016,6.4066,9.0135,5.4174,5.2714,11.27
22.414,8.9087,7.171,20.25,8.2749,4.3261,3.4338,6.2725,8.6924,5.4483,5.2557,10.597
21.872,9.1209,7.2878,19.847,7.9626,4.3235,3.1451,5.6025,9.1162,5.4294,5.2349,10.686
18.88,8.8294,7.2542,18.051,8.1952,4.1177,2.8218,5.4813,8.7865,5.3661,5.0527,11.067
17.584,8.5247,7.0682,17.325,7.8964,4.0198,2.5416,5.5002,9.0377,5.0335,5.1855,10.791
17.371,8.6366,6.7781,16.994,8.1223,4.1,2.6397,5.3579,9.0504,4.944,5.375,10.849
16.483,8.0113,6.6137,15.975,7.534,4.076,2.5379,5.4426,9.6707,5.0822,4.9167,10.732
17.871,7.4497,6.4033,16.718,7.0731,4.2583,1.6957,5.8815,9.932,4.8358,4.9529,10.651
18.865,8.3749,6.4619,17.475,8.2007,3.7437,2.9484,6.464,9.621,5.078,5.6897,11.06
18.477,7.9024,6.2281,17.45,7.8465,3.9172,3.6733,6.3871,9.7576,4.9567,5.3841,11.307
18.181,7.4286,5.7663,16.009,7.5165,3.8692,3.6651,5.8122,9.8186,4.6903,5.1513,10.604
16.712,6.7852,5.6009,15.234,6.7733,3.9317,3.584,5.422,10.345,4.6031,5.1297,9.6097
12.301,4.953,3.3576,10.073,4.1801,2.6795,1.8769,3.0013,8.7479,3.0745,3.3067,7.0286
7.8444,3.0852,1.4086,6.5169,1.9506,1.641,0.16716,2.4786,6.0281,1.6531,2.3086,3.6129
5.6855,1.9615,1.0134,5.4211,1.1118,1.4363,-0.3064,1.3808,4.9491,1.029,1.8742,2.2166
4.4801,1.5459,0.65368,4.4621,1.0577,1.3992,-0.43366,1.0082,4.8046,0.70913,1.2109,1.4791
