0.73797,-0.063054
0.10044,0.17612
-0.545,-0.19223
-0.48521,0.17222
-1,0.28615
-0.82081,0.024195
0.34402,-0.28322
1.0092,-0.85906
0.99757,-0.069404
0.54105,-0.16797
0.45111,-0.28124
-0.033418,0.49952
0.12495,0.93522
-0.13061,1.5726
0.62749,0.53703
0.51617,-0.42946
-0.92803,-0.2319
-0.56664,0.32787
-0.14488,-0.064368
-0.42389,-0.68957
0.18703,-0.61114
-0.21502,-0.48322
-0.25972,0.25919
-0.083718,-0.36428
0.033176,0.69561
1.221,8.9555
1.921,10.033
1.1183,12.608
1.076,11.969
0.91298,11.497
1.4342,9.8836
0.083505,9.3714
0.64339,9.0591
0.84693,7.1199
0.81491,5.4758
1.5764,4.5633
1.2799,5.119
1.1109,4.3442
1.8293,3.4973
0.59489,5.1451
2.0279,5.4031
2.6028,6.1146
4.2403,5.4389
4.1525,5.5262
5.5432,5.0611
6.9287,9.058
9.824,16.746
12.172,22.101
13.064,24.439
14.183,24.132
13.535,22.479
13.54,18.767
11.799,15.369
11.939,13.819
10.41,12.683
11.406,10.88
10.626,9.2884
9.9123,7.8341
9.5159,7.1047
9.5443,6.387
10.433,6.9279
9.3365,6.5717
6.8898,4.7133
6.1932,3.6804
5.5627,2.7501
4.8182,2.538
4.2929,2.204
3.9833,2.9709
2.6656,1.5416
2.1528,1.0099
1.758,1.6352
1.4056,1.2382
0.90195,1.0811
0.69614,0.88505
0.031436,-0.1804
0.061402,-0.37022
0.52215,-0.32702
0.78287,-0.64195
0.033286,-0.88499
-0.30964,-0.91426
-0.69526,-0.66344
-0.43055,-0.69849
0.098624,-0.529
0.27867,0.20265
0.55697,1.1139
0.90301,1.9936
1.0173,2.6999
0.71152,2.1836
0.58745,1.6963
0.15517,0.61966
-0.40907,-0.90093
-0.68295,-1
-0.56886,0.30602
-0.28172,-0.61535
0.18164,-0.63747
-0.29836,-0.30609
-0.47906,-0.52399
-0.17357,-0.4327
-0.26665,-0.38865
-0.14455,-0.52562
