0.49692,1.667,-1,0.046237,-0.063953
0.18748,0.48533,-0.81905,0.17468,-0.68148
-0.99352,0.07924,-0.79374,-0.34175,-0.56562
-0.76303,1.2171,-0.32606,-0.3735,-0.43776
-0.42477,0.088018,-0.10056,-0.54172,-0.79675
-0.14901,0.25786,0.38626,-0.044138,-0.011569
-0.53533,-0.63807,-0.05765,0.12775,-0.025812
0.62842,0.16343,0.65547,-0.068991,-0.163
-0.40942,-0.36944,1.1603,0.46014,0.12512
0.25891,0.61066,0.66301,-0.30815,-0.34974
-0.53365,-0.78462,0.43779,-0.21069,-0.44941
0.15836,-0.21129,0.59413,-0.36003,0.38668
0.37286,-0.81685,0.3268,0.22567,0.92716
0.59567,0.15498,0.047487,-0.078538,-0.24418
0.3789,-0.46976,0.32878,-0.31999,0.34427
-0.34669,-0.48107,0.21197,0.2329,1.004
-0.26456,0.24524,-0.041761,-0.10564,-0.19746
0.56565,-0.17851,-0.12955,0.45033,0.28434
0.68986,-0.22141,-0.068411,0.682,-0.10685
0.086726,-1,-0.38205,0.070274,0.22913
-0.3272,0.022267,0.016702,0.098799,-0.030287
-0.3336,0.069088,-0.27212,0.52655,0.16386
-0.084344,-0.044316,-0.57423,-0.38887,0.30016
0.74535,0.15513,-0.26349,0.046682,0.3591
0.85893,1.6032,0.41048,0.89402,0.94556
3.4448,7.3398,4.3626,2.3654,4.8309
4.2444,7.2734,4.7052,3.514,5.4977
5.4717,7.0274,4.8056,4.1145,5.3827
5.3858,6.7513,4.3444,3.4175,4.2839
5.0667,6.7373,3.8502,2.996,4.7679
4.6436,5.0406,3.0164,3.0893,3.9479
4.81,5.0894,2.8579,2.5358,4.125
5.0466,4.7021,3.2251,2.3374,3.4625
5.2764,4.1677,2.7835,3.1292,3.3046
4.8396,3.8197,2.6544,2.6134,3.6289
5.2523,4.2832,2.387,2.0591,2.8619
5.4933,4.0304,2.7175,1.9133,3.6408
4.4188,4.4258,2.4995,2.8093,2.7569
2.6853,3.8207,2.4415,2.0289,3.0032
1.9575,4.4175,2.3516,1.8006,2.6236
2.8921,4.5963,2.0281,2.2618,2.4846
4.1329,2.9724,1.9905,2.0858,1.8291
4.0591,3.0832,1.9661,1.8785,2.6487
4.2428,3.1661,1.934,1.5885,2.422
3.7756,4.1828,1.6668,1.5834,1.3876
5.8278,3.2755,2.1391,1.6175,2.0999
4.2659,5.0167,2.5839,1.7132,1.2429
2.8985,4.3524,2.7094,1.3645,2.224
2.2385,4.3354,1.969,1.2884,1.7587
2.7736,5.0079,1.5491,0.59034,1.0838
1.2992,3.3064,0.81223,0.80182,1.0827
0.35365,1.6387,0.47208,0.32687,0.15938
0.26784,0.73066,0.024272,-0.036785,0.050478
0.29373,1.3171,0.14549,-0.31675,-0.72585
-0.12233,0.58827,0.31929,-0.070382,-0.34523
0.66085,0.46783,0.46117,-0.24156,-0.44776
-0.3543,0.22384,-0.31271,-1,-0.010536
0.38967,0.40983,0.047498,-0.37391,-0.54887
0.1409,0.098453,-0.097293,0.038738,-0.35251
-0.062027,1.2805,0.14367,0.0021943,-0.08681
-0.19597,0.60652,-0.051068,0.27613,-0.35205
-0.52683,1.3273,0.2557,-0.1101,-0.51056
0.20798,0.00069733,-0.098231,-0.3079,-0.12367
-1,-0.0046939,0.44733,-0.36703,-0.64568
-0.6011,-0.44514,0.087751,-0.27388,-0.20017
-0.71375,-0.16367,-0.16793,-0.50603,-0.41249
0.10976,-0.37105,-0.066119,-0.30902,-0.59223
-0.064025,-0.246,0.20918,-0.032174,-0.22836
-0.55049,-0.18565,-0.35054,-0.2688,-1
-0.83431,-0.39034,-0.28608,-0.27693,0.018285
-0.67261,0.44478,-0.19736,-0.024446,-0.10136
-0.48716,0.21519,-0.34789,-0.13365,-0.59653
-0.22348,0.63085,-0.04844,0.029672,-0.42349
0.21424,0.61878,0.23017,0.54188,-0.00073512
-0.001554,0.46284,-0.12723,-0.19165,-0.57412
-0.97152,1.041,-0.16958,0.15058,-0.61001
-0.63757,0.57354,-0.16348,0.21649,-0.091672
-0.025374,0.20405,0.031579,0.44002,0.40823
-0.38091,0.53542,0.035089,-0.21183,-0.20492
-0.60088,-0.31228,0.12747,-0.15972,-0.27306
-0.33392,0.75911,0.0058095,-0.27475,0.13271
-0.013472,-0.90814,0.091526,-0.0022673,0.21682
-0.22241,-0.42723,-0.40509,-0.6064,-0.73738
0.49819,-0.44792,-0.14045,-0.5073,-0.49429
0.25733,-0.25335,-0.10573,0.27992,0.11272
-0.60311,0.27161,-0.093343,0.27264,0.2757
0.75715,0.54549,-0.1051,-0.35151,0.2179
-0.17207,0.056304,0.42553,0.32152,-0.80945
0.47414,0.10746,-0.10661,-0.15338,0.39056
-0.4691,0.13354,-0.057689,-0.20762,0.050991
0.035363,0.30629,-0.06559,-0.28931,0.80222
0.10493,0.54437,0.024121,0.25887,-0.21674
0.018139,-0.30224,-0.10318,0.16099,0.6701
0.316,-0.60255,-0.093665,-0.28253,-0.12122
0.31751,-0.60948,-0.59365,-0.063115,0.31353
-0.18373,-0.77502,0.28253,0.17922,-0.40878
0.69761,-0.66101,0.57198,0.82957,-0.14518
0.24585,0.21414,-0.12018,0.39242,-0.64442
-0.23179,0.18752,0.2046,-0.26064,0.18461
-0.46958,1.255,-0.32645,-0.59811,0.0042832
