1.1504,0.0048829,-0.098336,-0.096643,-0.71549,1.1417,-0.22832
0.19392,-0.35077,-0.95033,0.050397,0.11355,0.28656,-0.066829
-0.85566,0.73239,-0.094621,0.13792,-0.046127,0.58946,-0.41222
0.51333,-0.32226,-0.4852,0.089889,0.35922,0.62082,-1
-0.13838,0.14385,-0.57397,0.22151,-0.45642,-0.37575,-0.68213
-0.17971,-0.19591,0.12092,0.44269,0.49044,0.037432,-0.46348
-0.77387,-0.56368,0.24608,0.30074,0.436,-0.049997,0.41083
-0.48585,0.1074,0.08466,0.093314,-0.25093,0.46439,-0.35528
0.34707,0.69382,-0.37317,0.28062,-0.92074,0.3694,-0.34005
-0.18433,0.051316,-0.37135,-0.085112,1.1175,0.19756,0.23383
0.28358,-0.61598,0.30466,-0.20331,0.6607,-0.22956,-0.015281
-0.5212,-0.06966,0.91727,-0.33487,0.027511,-0.51682,-0.30694
0.31126,-0.10725,-0.032867,0.064741,-0.88209,-0.16478,-0.084163
0.25678,-0.2843,-0.19918,-0.18456,-0.010429,-0.14664,0.32888
-0.035465,0.39265,-0.13719,-0.029656,0.088456,-0.17976,0.31469
-0.50726,0.44066,-0.63811,-0.46671,0.31454,0.53376,0.37673
0.13953,0.13573,-0.029973,-0.38701,-0.11983,-0.60408,0.32373
-0.17312,0.039388,-0.039824,-0.37896,0.11748,-0.40649,0.14527
0.053155,-0.57345,0.078996,0.020813,-0.046085,-0.36918,0.53311
-0.33345,-0.53666,0.0013824,-0.021155,-0.085819,-0.092748,0.39147
0.33217,-0.10867,0.17734,-0.18265,-0.68164,-0.82412,0.27778
0.33512,0.11252,1.0063,0.27948,0.97358,-0.51819,0.49203
-0.040376,1.07,0.975,0.23623,-0.62881,0.29314,0.20796
0.31233,-0.19601,0.11152,0.15231,0.14538,-0.056081,-0.081612
1.2154,1.0141,0.020643,0.2541,0.75055,0.56744,0.1942
2.651,2.9872,1.378,2.2796,5.6806,5.9062,1.7068
4.1993,3.5212,1.9085,3.3061,6.6348,5.5325,2.8277
5.3914,3.537,2.8645,3.684,7.0468,6.454,2.5762
4.9301,2.6803,2.3278,3.3433,6.3536,4.7565,2.4319
4.9811,3.5316,2.4109,3.0981,5.7063,5.462,2.457
3.6692,4.1007,1.8833,3.2346,4.6029,5.4083,2.0435
3.725,2.4359,1.7673,2.4316,5.465,4.6832,1.8987
3.4787,2.9462,1.5486,2.3904,5.5723,4.0591,2.3776
3.042,3.1066,2.0372,2.5249,3.5336,3.5776,1.6899
2.6924,1.7869,1.626,2.4387,4.2746,3.8916,1.653
3.2679,2.9436,1.6573,2.4677,2.0843,3.6019,1.3216
3.5352,1.5133,1.4731,1.9752,3.5029,2.8844,0.86536
2.3155,2.1941,1.1052,2.7405,2.9505,3.3574,-0.072082
2.2556,1.9748,1.5521,1.8142,2.8208,3.5909,1.1535
3.7791,1.7748,1.6574,1.9209,3.3152,2.9587,1.2411
3.5067,2.1425,1.0914,1.8946,3.472,2.3503,0.4617
2.878,2.1973,2.1562,1.5731,2.1806,1.994,1.3503
2.6684,2.0156,0.65997,1.265,3.1274,2.7122,0.89663
3.5505,1.7818,1.225,1.7565,2.9769,2.6243,0.66594
2.9071,1.1847,1.321,1.8107,2.926,2.6488,0.89
3.6939,1.8984,1.6177,1.6107,4.038,2.6762,0.27333
2.3801,1.4588,1.1101,0.99225,3.92,2.6735,1.666
2.4964,2.2655,1.5231,1.1462,4.4407,2.1461,0.7275
2.1753,2.6286,1.5523,0.76352,3.9021,1.6934,1.2473
1.53,1.7633,1.4187,0.89573,2.6737,2.262,1.6795
1.1467,1.3282,1.2087,0.23619,2.1928,0.76704,0.88628
0.19153,1.0773,0.53279,0.20867,1.2033,0.29498,0.52503
-0.407,0.81924,0.20845,-0.37494,0.42224,0.094725,0.23424
-0.32977,1.048,-0.010126,-0.46909,0.93074,-0.071337,0.90942
-0.29587,0.79273,0.3357,-0.71472,0.7334,-1,0.49271
-0.28125,-0.20774,0.33633,-0.37188,-0.2751,-0.79053,-0.26456
0.092583,-0.20555,0.11163,-0.57417,0.66311,-0.23006,0.13028
-0.78577,0.76687,0.16898,-0.78376,-0.27441,0.69507,0.099517
0.35603,-1,0.18438,-0.72384,1.0295,-0.60984,0.5988
0.0056709,-0.31006,0.065676,-0.81917,0.099869,-0.44946,-0.57841
-0.29349,-0.064092,-0.012175,-1,0.2523,0.090119,0.038183
-0.57649,0.8341,-0.070119,-0.45587,0.22837,0.43875,-0.44989
-0.11345,-0.46881,0.19222,-0.97388,0.098627,0.26386,-0.43158
-0.25253,0.50184,-0.15973,-0.6276,-0.26024,0.008372,-0.20341
-0.43257,0.33725,0.21177,-0.58628,-0.23623,-0.71658,-0.64385
0.56857,0.89456,-0.31557,-0.28514,0.14226,0.66648,-0.3378
-0.31546,-0.44369,-0.10781,0.18712,-0.012128,-0.64275,-0.48846
0.19174,-0.26788,-0.053153,-0.22558,-0.13722,0.54502,-0.80517
-0.32814,1.2418,-0.60078,-0.31883,0.041232,0.82201,-0.20886
-1,0.12206,-0.2597,-0.57854,-0.32084,1.0259,-0.34673
-0.73818,0.32519,-0.63761,-0.11237,-0.053264,0.12179,-0.19376
-0.60359,-0.48349,-0.62863,0.21495,-0.3657,0.76705,-0.66759
-0.44391,-0.092381,-0.19817,-0.079115,-0.88243,1.1322,0.11569
-0.7228,-0.32555,0.066009,-0.19625,0.055443,0.43687,-0.1107
-0.37449,0.087447,-0.71369,0.32946,-0.54986,0.066764,-0.14797
0.73135,0.23143,-0.47068,0.042871,-0.4351,0.53448,-0.23905
0.28584,-0.17034,-0.046781,-0.24407,-0.15268,0.29748,-0.17037
-0.49645,0.47124,0.33599,-0.17631,-0.18988,0.61327,-0.032132
0.31592,0.0085235,-0.52649,0.25081,-0.61685,0.63478,-0.79039
-0.18287,-0.015846,0.016054,0.25286,0.32467,0.38815,-0.33806
0.022714,-0.93576,-0.33984,0.11678,-0.073028,0.7835,0.18126
-0.24851,-0.71082,-0.15222,-0.43551,-0.045948,0.4325,-0.014512
0.097736,-0.20296,0.083838,-0.097584,-0.030204,0.14782,0.59867
-0.048763,-0.79406,0.39979,-0.20847,-1,0.034667,-0.01038
0.019236,0.55881,1.0246,-0.14486,-0.40877,0.72772,-0.47189
-0.3814,-0.63279,-1,0.0052329,-0.086725,0.061788,-0.080055
-0.1121,0.20644,-0.40386,0.34412,0.67074,0.41528,-0.43576
0.22238,0.2838,-0.21405,-0.07045,0.28045,-0.086148,0.11146
-0.091211,-0.015243,-0.28377,-0.084257,1.3858,0.40132,-0.069518
0.24541,0.4645,0.18801,0.065684,-0.15577,0.33789,-0.099852
-0.35419,0.44776,0.10662,0.16682,0.22474,-0.78791,0.39874
-0.10852,0.50939,-0.56292,0.23046,-0.12566,-0.19868,0.24997
-0.48942,0.052639,0.40078,0.26051,0.22642,0.61448,-0.20596
0.31207,0.70184,-0.15499,0.044418,-0.35172,-0.36045,0.16603
0.4944,-0.82293,0.39431,0.12054,0.12583,-0.97968,-0.37234
-0.16774,-0.17672,0.25051,-0.25487,-0.70346,-0.11574,0.51057
-0.2929,0.5204,0.74798,-0.44379,0.014492,-0.70217,0.084984
0.0062842,0.25479,-0.14289,0.091817,0.78361,-0.30852,-0.088913
0.031971,-0.65742,-0.15291,0.12691,-0.6345,0.0094914,0.20736
0.25334,-0.039281,-0.60379,-0.061167,0.10705,-0.19401,-0.5368
