0.14273,1.289,-0.73857,1.1667,-1,-0.309,0.76134,-0.43367,-0.29952,0.55915,0.12036,0.8134
0.052694,0.23378,-0.45749,0.82473,-0.50891,0.71586,0.46974,0.26783,-0.11364,0.49654,-0.077856,1.2427
0.28044,-0.039242,0.8033,0.47269,-0.21504,1.3202,0.80095,0.36418,-0.23537,0.29743,0.073499,1.0129
0.034243,-0.36822,1.3596,0.020928,-0.17521,1.1388,1.0612,-0.49149,0.46541,0.46122,0.046149,0.42435
0.2511,-0.28161,1.0137,0.0099738,-0.019164,0.64573,0.28698,-0.28942,0.57722,-0.14297,0.56015,-0.014388
0.23701,-0.57339,0.037129,-0.16947,-0.20416,0.15405,-0.75907,1.0136,0.30995,-0.3122,-0.018189,0.038322
-0.63921,-0.75836,-0.25277,-0.095087,-0.32512,-1,-1,1.193,0.0047354,-0.75323,-0.19231,-0.46778
-0.77364,-0.56232,-0.872,-0.28065,-0.23682,-0.95788,-0.8739,-0.15066,-0.41133,-0.70675,-0.24802,-0.96064
-0.53534,-0.56388,-1,-0.2684,-0.095287,-0.3014,-0.52353,-0.116,-0.16375,-0.374,-0.55907,-0.90413
-0.17313,-0.38317,-0.85415,-0.30449,0.079465,0.20432,-0.52984,-0.46508,0.02178,-0.46578,-0.62347,-0.82227
-0.24001,-0.47896,-0.7692,-0.080656,0.1564,0.10814,-0.26209,-0.64638,0.28037,-0.33622,-0.50724,-1
0.13994,-0.56819,-0.54276,-0.15275,0.26115,0.37528,-0.21302,-0.87178,0.15311,-0.42524,-0.41827,-0.72113
0.42313,-0.67969,-0.084027,-0.18661,0.39196,-0.018006,-0.30709,-0.89189,-0.055304,-0.46538,-0.34627,-0.066568
0.26238,-0.31596,1.2717,-0.08593,0.36795,-0.010827,0.46394,-0.79342,0.37248,-0.11382,1.0167,0.1943
0.48343,-0.10638,1.265,-0.30526,0.37762,0.37956,0.72397,-0.35527,-0.12318,-0.61463,0.41381,0.12889
0.46566,0.22187,-0.28893,-0.43333,0.2959,0.37899,0.55894,-0.12891,0.092414,-1,0.027683,0.18059
0.053219,0.65431,0.62904,-0.27591,0.2082,-0.26494,0.34006,-0.40134,0.099603,-0.75783,-1,0.30002
-0.18032,0.13942,0.60156,-0.063153,0.098762,-0.066559,0.32985,-0.13193,0.013336,-0.30271,-0.72126,0.13142
0.012965,0.28908,-0.13765,0.11293,0.18656,-0.63234,-0.30518,-0.21714,-0.29388,-0.05013,0.68382,0.083707
-0.17831,0.54514,-0.31474,0.074892,0.14485,-0.49148,-0.28895,0.10074,-0.36373,-0.21502,1.7047,-0.10167
-0.3837,0.21568,-0.25961,-0.02391,0.072434,-0.51295,-0.35759,0.10671,0.0017703,1.0695,0.67115,0.24048
-0.52814,0.76022,-0.40007,-0.13757,-0.089186,-0.41332,-0.072008,0.3401,-0.44951,1.3466,-0.28971,0.11084
0.041769,0.55415,-0.13267,0.042701,0.13443,-0.21566,0.044651,0.96034,-0.1109,1.476,-0.0017315,0.12518
0.75106,0.7767,0.12356,0.13765,0.093233,-0.2266,-0.34939,2.0379,0.22791,1.3296,-0.31465,0.031438
0.64953,1.138,0.61502,0.44269,0.016197,0.51705,-0.12752,2.3978,1.0308,1.6474,-0.097245,0.37694
5.2595,3.4644,3.4294,6.4529,0.099177,2.4351,2.1869,13.13,3.4927,10.008,3.9285,4.1355
8.3261,3.8557,4.1323,8.7071,-0.1767,2.6487,2.0208,17.69,2.9537,10.939,5.9524,5.5895
7.9074,4.0023,6.3965,8.4453,-0.14298,2.4,1.2076,18.282,1.7581,10.513,7.3369,4.3062
7.3533,3.9044,8.0167,8.6307,0.060274,2.1661,0.83438,17.311,1.3346,10.686,7.8106,3.4956
8.0012,3.8108,8.3973,8.9938,0.34576,2.7269,0.72522,15.557,1.4755,10.712,8.8915,3.2025
7.4915,3.2189,8.8368,9.0312,0.43996,3.136,0.71412,15.637,1.7595,10.592,8.8346,3.0603
7.4958,2.9083,9.781,9.5652,0.48506,3.4699,0.92169,15.453,2.3418,9.887,8.7276,2.438
7.6692,3.5565,10.842,10.007,0.68586,2.8813,0.64108,14.067,2.5106,10.337,7.8009,2.4137
7.6417,3.3606,11.167,9.3605,0.86324,2.8488,0.69369,12.194,3.1174,11.064,8.4022,2.0704
7.8385,3.0665,11.232,9.023,1.0741,2.6427,0.49842,12.826,2.709,10.949,9.2978,1.865
7.1491,3.0614,11.032,8.4391,1.1575,2.1877,0.429,11.611,3.0766,10.442,9.1129,2.0412
7.6852,2.6359,10.96,8.168,1.2393,2.1355,0.35626,10.637,3.7188,10.035,9.4539,2.3991
9.8025,2.485,11.052,7.7238,1.1393,2.3204,0.27246,8.8638,4.4098,10.075,9.3972,1.8361
10.731,2.4777,11.587,8.2619,1.1389,1.9799,0.19496,8.017,4.5882,9.5222,9.1157,2.0172
