-0.050744,-0.58462
0.27414,-0.015528
-0.27515,0.45281
-0.045543,0.21662
-0.38899,0.63577
0.27826,0.23151
0.32969,0.87893
0.15235,0.53472
0.36776,-0.26287
0.45301,-0.34556
-0.4262,-0.74151
-0.067562,-0.37628
-0.64777,-0.84591
-0.061771,-0.90458
-1,-1
-0.5725,-0.26724
-0.70859,-0.22907
-0.50888,-0.41306
-0.24558,-0.034444
0.54072,0.15994
0.43985,0.87398
1.3377,0.067888
0.53791,0.94251
0.28785,1.026
0.5189,1.0914
1.5865,4.0057
1.7581,5.4133
1.5645,6.6023
1.8313,6.6
2.5634,7.041
2.7525,7.3531
2.3769,7.0349
2.4698,6.0643
2.3048,5.1291
2.6703,5.9142
2.0814,6.0554
2.4631,5.7119
2.6921,5.1514
2.2814,5.8761
1.6409,5.8883
1.9511,5.6132
1.7788,5.8057
2.9683,7.88
2.0123,7.9381
1.7665,6.9217
2.3019,7.005
1.9749,6.4131
1.8691,5.8274
2.1029,5.1302
1.3624,5.6177
2.7656,5.1175
3.3109,5.8279
2.3277,5.2305
1.2518,4.5526
1.7083,3.7665
1.6783,2.3935
1.7815,2.1171
0.73363,1.8539
1.4992,1.1266
1.373,1.0621
1.1139,0.9393
0.82462,0.62388
0.28937,0.10368
0.81281,0.51705
0.91863,-0.08711
0.72715,-0.51938
0.39683,-0.22269
-0.23696,0.38819
0.42566,0.32819
0.098588,-0.15429
0.081516,-0.23398
0.71806,-0.47848
0.31922,-0.81879
0.21908,-0.11966
0.18208,-0.33693
0.35026,-0.67483
0.32134,0.11649
0.13883,-0.50862
0.1609,-0.090216
-0.42697,0.21112
-0.51593,-0.71286
0.42613,-0.55843
0.061653,-0.58951
0.18761,-0.44134
-0.28637,0.059531
0.16418,-0.44417
0.67115,1.0765
-0.13962,0.91089
-0.18483,1.7811
0.10855,1.011
0.023116,1.3034
-0.40579,-0.25747
-0.59152,0.54978
0.14548,-0.27568
0.081656,-0.26236
-0.6741,-0.45927
-0.023257,-0.53673
-0.21135,-0.52053
0.29675,-0.49676
0.15217,-0.2941
