1.4367,-1,0.082877,0.46957,-0.034863,0.058957,0.17627,0.33803,1.4825,-0.039038,0.39613,0.021817,-1,0.551
0.64381,-0.46187,-0.67086,0.064137,-1,0.72694,0.088563,0.51148,0.65396,-0.092801,0.28305,-0.25713,-0.012491,-0.18174
0.13034,-0.73677,-0.733,0.34163,-0.24453,-0.018349,-0.24504,0.53471,0.54126,-0.48912,0.083453,0.039178,0.32705,-0.34379
-0.25907,-0.43698,-0.82408,-0.31726,-0.50775,-0.27796,-0.62957,0.15578,0.12351,-0.58966,-0.61082,0.032134,0.45924,-0.43841
-0.41413,-0.283,-0.3102,-0.45461,-0.5708,-0.71591,-0.42553,0.18437,-0.10464,-0.42195,-0.34685,-0.20768,0.49897,0.041694
-0.3888,-0.49967,-0.60525,-1,-0.21299,-0.72806,-0.29156,-0.36677,-0.0065352,-0.48685,-0.36588,-0.20991,0.64844,-0.066376
-0.60951,-0.25064,-0.35342,-0.86732,-0.062371,-0.94174,0.5559,-0.75082,-0.028782,-0.37235,-0.22615,-0.25883,0.58885,-0.48339
-0.65055,0.1224,-0.00042215,-0.81781,0.18488,-0.63936,0.091215,-0.60097,-0.15645,-0.27008,-0.19816,-0.37868,-0.12257,-0.46962
-0.92457,0.59262,0.73044,-0.96429,-0.10006,-0.25178,-0.10415,-0.84443,-0.91526,-0.35079,-0.51036,-0.52957,-0.8589,0.65224
-0.96532,0.34798,0.34769,-0.53994,-0.11673,0.31002,-0.41134,-0.94695,-0.78519,-0.059261,-0.53304,-0.58717,-0.75626,0.62548
-0.67923,0.041904,0.3307,-0.41052,-0.086952,-0.25693,-0.40794,-1,-0.91833,0.048738,0.14874,-0.23771,-0.17103,-0.24425
-0.74307,-0.2658,0.41679,-0.065469,0.16218,-0.90504,-0.58729,-0.71559,-1,-0.11093,-0.34223,0.011022,-0.077533,-0.61455
-0.58942,-0.35682,-0.0013613,-0.36879,-0.0072258,-0.98744,-0.81238,-0.68244,-0.93364,-0.081248,-0.33509,0.013704,-0.0021807,-0.86399
-0.45416,-0.14744,-0.18846,-0.052615,0.33855,-0.014544,-0.82792,-0.53801,-0.808,0.13027,0.072572,-0.079499,0.17316,-0.83452
-0.14018,0.044221,-0.13889,0.19506,0.64377,1.3018,-0.24201,0.29587,-0.52205,0.3879,-0.53228,-0.10387,0.39327,-0.29904
0.0121,-0.088312,0.16532,0.40831,0.039932,1.667,0.017481,0.35898,-0.028535,0.15836,0.81102,0.34987,0.054676,-0.036441
0.34682,0.051557,0.039802,0.23247,-0.3551,1.4793,0.58335,0.18785,-0.30736,-0.030439,0.18748,0.39078,-0.65514,0.87969
1.0778,0.51629,-0.023972,0.6584,0.24608,1.501,0.15411,-0.19668,0.44798,0.15771,0.32517,0.23481,-0.075468,0.66167
0.34945,0.58115,0.65528,0.56265,0.29699,1.0614,0.61525,-0.25541,0.76134,0.32324,0.83234,0.36847,0.20262,0.41043
0.35704,0.9296,0.2142,0.22727,-0.12797,0.21276,0.98106,-0.03747,0.8445,0.29506,0.37378,0.498,0.54313,0.19891
0.21415,0.93711,0.5988,0.53487,0.21968,-0.70571,0.38715,0.30073,0.79396,0.23423,-0.18543,0.44488,-0.14193,0.36261
0.19916,0.40018,-0.023968,0.61992,0.12613,-0.64114,0.064513,1.1945,0.47755,0.4808,0.085282,0.20376,-0.14832,-0.095638
0.98568,0.035721,0.26676,0.74858,0.65062,-0.74963,0.29448,1.4031,0.28056,0.57777,0.20277,0.10896,0.14743,0.37951
1.065,-0.073427,0.02522,0.79578,0.51854,-0.48562,0.9754,1.4701,0.1077,0.60046,0.38451,0.13265,-0.015026,0.20851
1.2671,0.7214,1.8487,2.6513,0.37806,1.2466,2.4007,2.4473,0.91813,1.1628,1.3442,0.1386,0.1736,0.83368
