-0.16239,0.30331
0.40928,0.72572
0.34328,0.19756
0.11123,0.049941
0.41852,-0.095629
0.26342,0.11632
0.13524,0.0069788
0.13837,0.12861
-0.15223,0.26265
-0.10516,-0.32156
-0.15917,-0.47943
0.57633,-0.76491
-0.014932,-0.46531
-0.37744,-0.21401
-0.63628,-0.14827
-0.83468,-0.14111
-0.65008,-0.18912
-0.044088,-0.3974
-0.15428,-0.045598
0.35884,0.25689
0.12746,0.040789
0.31268,0.61521
0.052373,0.16823
0.043693,0.39014
-0.34388,0.54925
0.24141,5.1647
0.59476,6.1287
0.46627,8.166
-0.081271,7.6568
-0.043862,8.2562
-0.45684,8.0873
-0.12658,6.4368
-0.47924,7.038
-0.12932,6.4645
0.062757,5.4993
-0.011724,3.8501
-0.1603,3.952
0.45644,4.4385
0.10466,6.078
0.32774,5.338
0.28795,5.0585
0.19362,4.2601
-0.08768,3.6898
0.050166,3.4082
0.67279,3.584
1.7959,6.1895
3.7883,13.641
5.6056,16.461
6.6507,16.426
5.725,16.8
5.5202,16.259
6.476,13.659
5.5945,10.61
4.6469,9.1225
3.6128,7.0138
2.9812,6.4401
2.5648,5.5444
2.2553,4.9301
1.6006,5.4242
1.9154,4.1901
1.9538,3.6596
2.0363,3.4026
1.9819,3.4214
1.4937,2.4687
1.1444,2.5859
1.3452,2.1009
0.80108,2.4019
1.0916,1.788
0.54997,1.3197
0.46364,1.1137
0.27665,0.60068
0.13425,0.64277
-0.4538,0.83445
-0.14795,0.8305
-0.11836,0.20448
-0.57733,-0.13817
-0.6931,-0.33615
-1,-0.035217
-0.077398,-0.32898
0.71523,-0.23631
0.97284,0.16966
1.2089,-0.1605
0.50891,-0.2623
0.4228,0.082142
0.55741,0.095729
0.67218,0.70593
0.13965,0.18848
0.013735,0.56389
-0.078599,-0.1385
-0.21593,-0.13023
-0.11184,-0.21746
-0.094873,-0.021302
0.097467,0.50998
-0.15327,0.38245
-0.30363,0.055511
-0.30349,0.082468
-0.022073,0.34419
0.1753,0.23011
-0.45039,-0.50708
-0.4898,-1
