0.63293,-0.16343,0.40312,-0.722,0.11942,0.81784,-0.23236
0.73942,-0.12336,0.42451,-0.82822,0.086951,0.14188,-0.24837
0.45125,0.14958,-0.12495,-0.28222,0.12517,-0.37845,-0.35137
0.77032,0.22592,0.93862,-0.55377,-0.063199,-0.51029,-0.20281
-1,0.14729,-0.29013,-0.36106,-0.18549,-0.012896,0.094484
-0.35544,-0.031978,-0.28753,0.24811,-0.01988,-0.57243,0.23581
-0.54044,-0.17221,-0.68249,0.26235,-0.1616,-0.45837,0.090005
-0.84849,-0.38214,0.10664,1.0209,-0.039318,-0.43457,0.18028
-0.95212,0.23495,-0.29501,0.52169,-0.24896,-0.28048,0.37609
-0.50237,-0.46091,-0.41008,0.53856,-0.46828,-0.27572,0.12212
-0.28227,-1,-1,0.80487,-0.069897,0.37556,0.13072
-0.20977,-0.14111,-0.3624,0.19031,-0.097997,0.051651,-0.050086
0.38091,0.0043639,0.062502,1.0367,-0.0050314,0.015353,0.13649
-0.0036451,0.29563,0.02375,0.054626,-0.32649,0.25396,-0.30045
0.18484,0.46281,-0.047503,0.23801,-0.39349,0.036774,-0.17679
0.18863,0.3355,-0.054645,0.37921,-0.093276,-0.052985,-0.074714
0.56007,0.16709,0.33038,0.25185,-0.10162,0.09267,0.090925
0.61477,-0.0028362,1.1507,-0.30916,-0.21581,-0.041654,0.028403
-0.38124,-0.055256,-0.019868,0.040655,0.23866,0.12432,-0.13432
-0.20891,0.27908,0.11767,-0.52117,0.34849,0.27243,0.28264
0.22444,-0.078127,0.27913,-0.17708,0.56807,0.34584,-0.011994
0.54056,0.01655,-0.32336,-0.25615,0.2034,0.20991,-0.0014945
-0.075379,-0.16964,0.26937,-0.57707,0.18392,0.095859,0.028108
0.071937,0.46223,-0.20842,-1,0.61625,0.1838,-0.011316
0.075548,-0.052309,0.74486,-0.49418,0.050886,0.16162,0.21734
0.93967,-0.11778,1.413,0.71878,1.051,2.048,0.015623
1.1747,0.58532,3.6928,3.5282,2.0098,5.1875,0.47135
0.97426,0.77899,4.6634,4.299,2.467,7.647,0.76558
1.123,0.97248,5.5523,4.378,2.6895,8.3255,1.0475
1.3242,1.1268,5.7603,4.6143,2.898,9.5598,1.2348
1.6542,1.8056,6.086,5.2311,3.324,10.047,1.3232
1.422,1.593,6.3521,4.9059,3.8388,10.174,1.0238
2.255,2.027,6.1299,4.9913,3.9631,10.755,0.89637
2.3469,2.5625,6.048,5.5747,4.5706,10.628,0.96902
3.0518,2.2335,6.1817,4.9973,4.2402,10.035,0.96611
2.3899,2.4307,6.8794,4.8567,4.8521,10.006,1.3213
2.5726,2.4438,6.5033,5.1298,5.0385,10.333,1.0163
3.2036,2.7698,6.4041,5.8152,5.0394,11.405,1.0094
3.9749,2.1497,6.3752,5.6933,5.7303,12.593,1.3633
4.43,3.3699,6.571,6.3921,5.7697,12.392,1.2267
4.4543,2.5796,7.4035,6.2464,5.9702,13.249,1.0825
4.8531,2.8959,6.2019,6.6692,6.7266,12.747,1.2345
5.0509,3.06,6.9864,7.4347,6.418,12.548,1.3316
5.0529,3.4426,6.1281,7.0982,6.5987,12.24,1.808
5.1288,3.8633,6.6491,6.9672,6.7895,12.973,1.8532
5.361,3.9224,6.8585,6.789,6.9337,13.163,2.2227
5.1581,3.634,6.5935,6.9242,6.5031,12.978,2.359
5.9281,3.7005,6.9703,7.2652,6.3217,13.854,2.1922
5.467,3.875,6.3682,7.3912,6.553,13.714,1.9946
5.4125,4.2884,6.9624,7.6731,6.9331,13.706,1.7689
5.7347,4.0788,6.9762,7.5564,6.0089,13.07,1.6099
4.9157,3.5424,5.7599,6.5433,5.3432,10.077,1.2493
4.2212,3.4209,4.8386,5.0857,4.7422,9.8411,0.72156
3.9689,2.8506,5.5591,4.1958,3.5619,9.4143,0.43252
3.1565,2.5474,5.4397,4.058,3.0333,8.9086,0.099886
3.1518,1.9543,4.0828,3.0514,2.538,7.5533,-0.054212
1.9708,2.1287,3.2517,2.5009,2.0484,5.8332,-0.2548
1.3618,1.6573,3.0479,2.5082,1.7566,4.915,-0.31313
1.0257,1.6369,3.6993,1.433,0.84103,3.72,-0.68303
1.0265,0.7866,2.4624,1.5298,1.2679,2.861,-0.59299
0.93306,0.60502,2.4471,1.5091,1.1899,2.4612,-0.91248
0.22163,0.91484,2.4142,1.0403,1.0314,1.99,-1
0.36297,0.18801,2.2816,1.0353,0.55729,1.5298,-0.82686
0.98096,0.29305,1.4823,0.56324,0.29145,1.1829,-0.81548
0.15999,0.35396,1.1868,-0.065057,-0.186,0.76677,-0.72155
0.19441,0.61936,1.6289,0.072803,0.087965,0.61909,-0.63747
0.045597,-0.14844,0.93446,0.20687,-0.091131,0.47001,-0.88929
-0.30565,-0.04967,-0.19865,0.023461,-0.49062,0.42057,-0.86074
0.11335,-0.36207,1.1818,-0.087709,-0.27816,0.074678,-0.57952
-0.21392,-0.31727,1.0082,-0.33546,-0.52007,-0.13713,-0.58304
-0.18168,-0.36279,0.14954,-0.04657,-0.12912,-0.0030144,-0.62627
-0.26899,-0.37258,-0.044662,-0.14198,-0.25593,0.66224,-0.53912
