-0.79753,-0.14701,-0.48722,-0.44808,0.33955,-0.087445,0.12025
-0.25138,-0.082225,0.20531,-0.16949,-0.64607,0.11988,-0.14858
-0.5744,-0.29529,0.060906,-0.22566,-0.22466,-0.12185,0.017065
-0.39583,-0.18135,-0.13393,-0.91841,-0.10893,0.013158,-0.34377
-0.39007,-0.051941,0.078241,-0.98287,0.21371,-0.12107,-0.28133
-0.17869,-0.39765,-0.22926,-0.47327,0.53165,0.18517,-0.18231
0.0046382,0.30147,-0.33263,-0.42422,-0.015495,0.14038,-0.35054
0.60111,-0.1592,-0.10484,-0.31866,0.10957,-0.0033308,-0.57455
-0.40952,0.11665,-0.16242,0.31747,0.18316,0.071581,-0.22551
0.23923,0.41075,-0.46576,0.72358,0.31168,0.32845,-0.44125
-0.082072,0.25957,-0.017684,0.4745,0.37327,0.22675,-0.21246
0.35625,0.12302,0.27935,1.0968,0.43953,0.32669,-0.25662
-0.055706,-0.28955,-0.1408,1.037,-0.013189,0.30361,-0.16737
-0.15907,-0.020571,0.41749,0.52974,-0.15524,0.2319,0.21572
0.042896,0.16103,0.3722,0.38502,0.16645,0.19373,0.074956
-0.34457,0.34572,0.57755,0.11985,0.41436,0.075539,0.13169
0.39649,-0.11525,0.26045,-0.25562,0.039207,-0.092359,0.32614
0.047219,0.045073,0.24461,0.055499,0.47787,-0.25341,0.33322
0.57127,0.30714,0.27645,-0.25945,-0.53403,-0.091251,0.61927
-0.2119,-0.042351,0.064366,0.088442,0.031249,-0.21493,0.60385
-0.07389,-0.30967,-0.19588,-0.027166,-0.52788,-0.42063,0.48602
0.69207,0.44484,-0.13691,-0.025943,-0.54391,-0.17326,0.16887
0.43617,-0.21687,-0.063044,-0.044524,-0.30176,-0.28727,0.24815
0.53729,-0.20631,-0.36655,-0.25453,-0.56009,-0.35002,-0.16093
0.0070466,-0.33384,-0.34168,-0.086991,-0.74551,-0.54285,-0.28318
1.1449,0.32647,0.15527,1.5974,0.16672,0.49657,0.32637
0.91717,-0.11962,0.20268,1.1226,0.38339,0.81152,0.072175
0.22547,0.37918,0.037382,0.40843,0.047257,0.55015,-0.3132
0.26316,0.079435,-0.1035,-0.50232,0.17224,0.44322,-0.22992
0.47979,0.11185,0.19569,-0.22774,0.096524,0.24687,-0.13899
-0.081009,0.23666,0.12977,-0.16607,0.18961,0.51535,-0.24718
0.58763,0.30495,-0.039089,-0.32188,0.29424,0.40609,-0.21046
0.033186,-0.024611,-0.36355,-0.70965,0.34817,0.42917,-0.41149
-0.20656,-0.10236,-0.21523,0.067562,0.033043,0.26669,-0.2899
0.24444,-0.028776,-0.17998,0.61158,0.11062,0.14216,-0.12459
0.094687,-0.044907,-0.1995,1.3592,-0.29704,0.21679,-0.70962
0.16449,0.10288,-0.28028,0.83671,-0.14474,-0.037657,-0.31207
0.36593,0.13638,-0.58067,0.15595,-0.4785,-0.61473,-0.69845
-0.045717,0.17479,-0.56509,0.69962,-0.69959,-0.58136,-1
-0.21989,-0.25405,-0.55421,0.7069,-0.67567,-0.31573,-0.98321
0.30479,0.47973,-0.55959,1.1808,-1,-0.76219,-0.40147
-0.11268,-0.3249,-1,0.71017,-0.87349,-0.98611,-0.33806
-0.09218,-0.37147,-0.6771,0.89964,-0.99736,-1,0.0097277
0.11481,-0.40609,-0.5643,1.0051,-0.70223,-0.96923,0.063182
0.30757,0.0036659,-0.35691,0.6943,0.040053,-0.58373,0.69779
-0.34559,0.73086,0.29199,0.58718,0.66237,-0.26119,0.37381
-0.28225,0.63967,0.13708,1.0185,1.0735,0.18423,-0.20512
-0.14747,0.26997,0.13161,1.1888,1.4806,-0.54839,-0.065813
-0.3568,-0.039892,-0.23547,1.4701,1.5853,0.082163,0.28493
-0.48991,0.2222,-0.32259,1.9351,1.612,-0.11302,-0.16983
0.68865,0.41286,-0.059817,4.5853,2.9543,1.0542,1.7702
0.28391,0.25707,-0.39928,5.78,2.2718,1.0174,2.0667
-0.31463,0.23593,-0.24454,5.5836,1.7465,1.3526,1.719
-0.49816,-0.35004,-0.54504,4.6142,2.0208,1.2535,1.1942
-0.35027,-0.70388,-0.57793,4.433,1.6654,0.59198,1.1161
-0.76927,-0.77575,-0.80508,3.8479,1.1807,0.68917,1.0201
-0.98969,-0.80443,-0.88709,2.7888,0.58013,0.46777,1.0243
-0.8361,-0.40812,-0.56248,1.1098,0.39968,0.47162,1.0842
-0.61134,-0.97599,-0.77609,0.93802,1.087,0.35556,1.0084
-0.93696,-0.67412,-0.43686,0.52587,0.1385,0.12686,1.1388
-0.84638,-0.62507,-0.35211,0.65036,0.47146,0.18412,0.92328
-0.69149,-0.42438,-0.20814,1.1689,0.7864,0.066462,0.95997
-0.77963,-0.95996,-0.72687,1.0817,0.37647,0.29743,0.80386
-0.7999,-0.25348,-0.81909,2.3755,0.40796,0.12984,0.52606
-0.58433,-1,-0.76015,1.355,0.76024,0.31681,0.51031
-0.54243,-0.6401,-0.32114,0.81489,0.25715,0.35363,0.55638
-1,-0.25086,-0.60667,0.63024,0.048572,0.19442,0.66574
-0.66532,-0.4804,-0.26495,0.76756,0.64113,0.040321,0.78113
-0.29342,-0.72309,-0.24072,0.76345,-0.10559,0.18399,0.40086
-0.75201,-0.60144,-0.19355,0.71376,0.71985,0.24625,0.27026
-0.66939,-0.67701,-0.13106,0.57506,-0.0073284,0.264,0.27304
-0.32771,-0.45372,-0.22271,0.56797,-0.061857,-0.095782,0.3087
-0.33917,-0.27024,0.13015,1.4784,0.19739,0.0035733,-0.16752
-0.43875,-0.42632,-0.12053,0.86728,-0.30609,0.14123,-0.25045
-0.86943,0.035931,-0.0062704,0.25857,0.25953,0.063806,-0.0627
-0.20786,-0.42938,0.12362,0.58334,0.21084,0.76845,-0.14489
-0.50314,0.2444,-0.14447,0.24449,0.49941,0.38866,0.35495
-0.60477,-0.21626,-0.095901,0.11982,0.33383,0.42905,0.04096
0.076581,-0.1628,-0.43592,0.59042,0.51557,0.28345,-0.23328
-0.0040258,-0.3611,-0.25012,-0.038503,0.83139,0.0015483,-0.073362
-0.49164,-0.37059,-0.22704,-0.2522,0.56235,0.51707,-0.34362
-0.081505,-0.16771,0.12065,-0.44751,0.74592,0.16538,-0.19694
-0.23895,0.33535,-0.079512,0.18147,-0.034319,0.21177,-0.24169
-0.44209,-0.04895,-0.039489,-0.25042,0.34435,0.21973,-0.41489
-0.04513,0.13516,-0.21431,-0.063543,0.079899,0.026557,0.20838
0.16211,-0.021492,-0.23004,-0.26797,-0.24288,0.19478,0.15779
-0.37217,-0.55278,-0.23201,-0.47775,0.18379,0.19323,0.11143
0.24474,0.11374,-0.25399,-0.55011,-0.32679,0.022852,-0.28823
0.013922,0.15051,0.18757,-1,-0.16231,0.15223,-0.096524
-0.32521,0.21752,-0.016211,-0.99041,0.22424,0.014389,-0.21589
0.024957,-0.23998,0.047049,-0.47343,-0.57449,-0.14691,0.23326
0.14326,-0.16009,-0.020996,-0.4835,-0.38577,-0.26377,-0.10068
-0.3477,0.10445,-0.098159,-0.035706,-0.43148,-0.097099,-0.051837
0.23887,0.16264,0.029973,-0.013707,0.079526,0.076624,0.03496
0.07515,-0.18263,0.2258,0.19289,0.1563,-0.15162,0.18881
-0.11231,0.13143,0.063731,0.082645,-0.094382,-0.14646,0.2183
0.88381,0.18134,0.0027801,0.18404,0.080277,-0.27459,0.084993
0.21729,0.0028943,0.065181,1.0779,-0.098818,-0.26247,-0.14434
