0.62997,-1,-0.021686,1.0866,-0.47176
-0.57914,-0.84261,-0.60399,0.69818,-0.28859
-0.52982,-0.29977,-0.65704,0.29693,-0.46499
-0.39467,-0.44679,0.53105,-0.28634,-0.38284
0.03086,-0.37658,0.6622,-0.62229,-0.15098
0.79616,-0.25372,0.79238,0.38958,-0.43893
0.96766,0.091762,0.31802,0.24116,0.52002
0.82698,0.58918,0.41928,0.43951,0.24047
0.8732,-0.022268,0.099565,-0.073919,-0.055891
1.0179,1.1565,-0.021808,0.58066,0.83666
0.12508,0.31618,-0.031891,-0.32882,-0.055983
-0.91003,0.55808,-0.084094,0.19725,-0.44285
-0.47625,0.68905,0.39535,-0.33186,0.29626
0.7265,0.77823,-1,0.086172,1.2607
0.29376,0.14001,-0.64773,0.33876,0.17499
-0.10252,-0.54127,-0.12073,-0.74031,0.21164
-0.41433,-0.14167,-0.15463,-0.75107,-0.46642
-0.0867,-0.21009,-0.0713,0.093217,-0.59091
-0.074854,-0.20276,-0.05543,-0.10774,-0.36219
-0.54392,-0.12606,-0.15484,-0.26873,-0.66422
-0.61168,-0.21061,-0.42538,-0.57107,-0.087562
-0.9105,0.14797,0.26673,-0.082804,0.79358
-0.4758,0.32355,0.35938,-0.46274,0.44715
-0.17784,-0.11634,0.2066,0.17964,0.14263
-0.78316,-0.043762,0.41631,0.74302,-0.27669
1.8216,1.2822,3.4677,3.1792,6.5549
2.384,1.717,3.6772,2.4003,5.7302
1.6768,1.2099,3.3504,1.1787,3.3178
1.4032,0.57417,2.1361,1.8444,2.0587
0.066432,0.55362,1.9574,0.81715,1.5578
0.78016,0.43136,1.7292,-0.12541,0.55532
0.87124,0.10946,1.2055,1.0814,0.68171
0.65427,0.47283,1.8946,0.77433,0.55582
-0.22638,0.73944,1.4215,1.0986,-0.093836
0.30699,0.16118,1.0406,1.1446,-0.082909
-0.43556,-0.47131,1.2955,1.455,0.063453
0.89069,0.28646,1.5032,0.70194,-0.32712
0.74218,0.64419,0.96098,0.74654,-0.30625
0.49329,0.48696,1.2775,0.93095,-0.29324
0.15357,0.48272,0.68238,1.2051,0.12319
0.29848,0.14264,0.58633,1.0213,0.46488
0.20203,0.30814,0.34859,0.75328,-0.16637
0.18258,0.52477,1.1365,1.5152,0.31457
1.7235,-0.15697,1.0082,1.0312,-0.13785
0.20587,-0.021145,1.4094,-0.43278,-0.32028
0.63696,-0.4192,0.87452,-0.42234,0.099814
-0.035394,0.17515,1.1978,-1,0.41035
0.66776,-0.22032,0.7161,-0.14807,0.12176
-0.67745,0.13448,1.1621,0.492,-0.012607
-0.028292,0.2713,1.2315,0.82814,-0.43813
0.16312,-0.27253,1.3466,0.33634,-0.022137
0.83376,0.038482,1.7187,-0.28808,-0.20594
-0.074802,-0.15896,0.81631,0.41102,-0.2242
0.63548,-0.046399,0.87002,-0.37248,-1
1.6094,-0.22566,1.054,-0.54922,-0.55537
-0.62333,-0.34212,0.16825,-0.46596,-0.047568
0.35068,-0.29415,0.88222,0.24151,-0.37604
-0.39578,-0.37352,0.08009,-0.62774,-0.23573
0.20314,0.038115,0.59633,0.34122,-0.9852
-0.3381,-0.39023,0.2219,-0.50663,-0.38882
0.76964,-0.35315,0.66784,-0.17915,-0.35564
0.79495,-0.85687,0.3535,-0.13378,-0.55332
0.93152,-0.42243,-0.39548,-0.28684,-0.89412
0.15983,-0.57289,0.18281,0.0015234,-0.81384
0.42826,-0.45253,0.44885,-0.29354,-0.24335
0.26638,-0.73996,0.10678,-0.33631,-0.62984
0.12394,-0.74532,-0.44122,0.0002371,-0.43699
0.15076,-0.68063,-0.40641,0.04823,-0.31088
-0.26291,-0.42475,0.00086239,-0.46724,-0.27542
0.15317,-0.69216,0.0058869,0.0097657,0.050453
0.55293,-0.80228,0.99245,-0.60159,-0.035006
-0.19501,-0.7706,0.13477,-0.85828,-0.40777
0.22152,-0.90999,0.23691,-0.27046,0.39062
-0.18868,-0.57239,0.1455,0.22018,0.064426
-1,-0.47824,0.22699,-0.34652,-0.84864
0.20763,-0.86194,0.47385,0.2555,-0.51479
0.14298,-0.096352,0.69305,0.30431,-0.17391
0.50507,0.34306,-0.098551,0.67537,0.15309
0.17262,0.22274,-0.045008,0.55983,-0.58812
0.079306,0.076156,0.13028,0.23528,-0.11766
1.5856,0.66766,0.012521,-0.21995,-0.018832
-0.10706,0.54598,-0.62814,0.38503,0.57324
1.1684,-0.48795,-0.33343,0.69517,0.66855
1.2304,-0.57202,-0.0074321,0.37743,0.026099
-0.17385,-0.23301,0.0027172,0.20552,0.013986
0.21092,-0.20475,0.063172,-0.17058,-0.13349
0.59919,0.32919,-0.34691,0.086453,0.18427
0.68922,-0.53557,-0.2055,-0.084333,0.20579
-0.47286,-0.53759,-0.34216,0.23024,-0.59153
-0.53309,-0.28927,0.29982,0.013597,0.049528
-0.42514,-0.063409,0.081098,0.65175,0.12913
-0.51567,0.044327,0.0080567,-0.33016,-0.0095117
-0.81366,0.42179,0.10435,-0.41062,0.17473
0.083619,-0.18792,-0.13971,0.27442,-0.71292
0.00017416,0.14443,-0.075788,-0.036554,-0.2287
0.74127,-0.14348,0.3808,0.76447,0.50178
-0.11113,0.014835,0.11256,-0.7375,0.27886
-0.53868,-0.12636,-0.30156,-0.074062,-0.44902
0.1803,0.44658,0.57871,-0.036978,0.13114
-0.8194,0.47245,-0.29586,-0.58305,0.28707
