-0.23267,-0.59867
0.1584,0.3733
0.19588,0.34019
-0.0036262,0.49609
0.29748,0.43663
0.088431,-0.77787
0.078673,0.3471
0.35483,-0.19646
-0.36764,-0.53409
-0.36335,-0.020452
-0.64573,-0.99744
-1,-0.69038
-0.94107,-0.80986
-0.37112,0.13415
-0.0091142,0.08316
0.38448,-0.42326
0.42808,1.027
-0.30067,0.92046
0.25494,0.7285
-0.155,-0.16052
0.13203,0.56735
0.093183,0.58349
0.85364,-0.4108
1.0699,-0.41761
0.57198,-0.58114
1.3408,4.2288
1.6195,8.2148
1.7331,12.959
1.6,15.129
1.6765,14.607
0.48298,12.958
0.45426,13.433
0.029485,11.528
0.7168,11.171
0.58027,10.149
0.10904,10.873
0.095834,12.53
1.2938,12.227
1.4755,11.142
1.4868,11.658
1.599,10.99
1.6531,9.9013
1.1627,9.2142
0.65284,10.046
0.95248,11.604
1.7302,11.401
1.5688,11.273
1.3082,11.262
1.4183,11.542
1.7845,10.01
1.1006,7.9624
2.8847,7.2823
1.6332,6.7807
1.2375,6.2562
1.8973,4.7366
1.9122,4.0394
1.941,3.0407
0.85507,1.6283
1.6515,1.9947
1.1395,1.8014
1.1293,1.8682
1.1358,2.2655
0.57287,2.0446
1.614,1.3376
1.7186,1.0574
0.91399,1.0062
0.76248,1.4873
0.17786,1.1431
0.85984,0.49046
1.3828,0.16509
0.26764,0.83561
0.33319,1.2488
0.42458,1.5055
0.58501,0.68706
0.33054,0.38459
0.33624,-0.050315
0.51224,0.54569
0.28365,0.71195
0.13822,-0.81733
0.20516,-1
0.15215,-0.89959
-0.25769,-0.50619
0.17472,-0.57611
-0.69616,-0.084491
-0.53323,-0.63733
0.54397,-0.68433
-0.072659,-0.034445
-0.36135,-0.60539
0.40527,0.57693
-0.30705,0.7083
-0.15708,1.1449
-0.1598,0.52175
-0.29392,0.49495
0.13423,0.14069
0.098077,0.61319
0.4039,-0.2413
0.016572,-0.24463
-0.37579,-0.26401
-0.057118,-0.11659
-0.37856,0.0016396
