-0.069866,1.1973,-0.080168,1.2304,-0.35812,0.62101,-0.39907,2.1793,1.6347,1.8765,0.13184,1.4002,-0.2451,1.4809
-0.47701,1.0886,0.32946,1.2867,-0.2199,0.73491,-0.1083,0.74835,0.52788,1.2325,0.36483,0.34977,-0.13672,1.2627
-0.47025,0.67123,0.092733,1.1261,0.11628,0.70264,-0.27529,1.0652,0.49624,0.99831,0.28509,-0.37377,-0.38215,0.88291
-0.58485,0.29124,0.41068,1.0464,0.10406,0.36602,0.10897,0.2402,0.17662,0.70938,0.23705,-0.55343,-0.34642,0.71349
-0.44861,0.21702,0.46041,0.92389,0.31099,0.21402,-0.50635,-0.43283,0.061535,0.41567,-0.11022,-0.39277,0.064338,0.37778
-0.43903,0.27646,0.153,0.87867,1.5571,0.33353,0.10373,-0.81365,0.091802,0.27081,-0.38508,-0.90062,0.28131,0.19476
-0.32175,0.15616,-0.2442,0.94549,-0.13335,0.35874,0.024801,-0.68813,-0.013928,0.26057,-0.43351,-0.68845,0.55855,0.0078075
-0.21186,0.22827,0.12275,0.5105,-0.081237,0.59986,0.12885,-0.304,-0.014576,0.26582,-0.52596,-0.75295,-0.12589,-0.12823
0.13714,0.31146,0.032668,0.52905,-0.55394,0.21337,0.66362,-0.19505,-0.76255,-0.0016744,-0.73688,-0.43212,0.08233,-0.33492
-0.0081034,-0.13724,-0.29846,0.044593,-0.098029,0.16303,0.83193,-0.47834,-0.75696,-0.16934,-0.38995,-0.27728,0.48149,-0.34387
0.19248,0.18888,0.13235,0.041428,-0.64249,0.12819,0.28227,0.17679,-1,0.13347,0.17047,0.078575,0.50336,-0.32278
0.3091,0.22363,-0.45668,-0.21896,-0.99026,0.0045487,-0.60891,0.074158,-0.44143,0.1975,-0.31311,0.94844,0.35331,-0.16994
0.21368,-0.17892,-0.46229,-0.21754,-0.41859,0.27482,-0.56697,1.1108,-0.79119,0.13574,0.47758,0.65999,0.76254,-0.44532
0.46065,-0.12601,-1,-0.40459,0.26874,0.033803,-0.17544,0.28336,-0.60039,-0.3516,0.4179,0.28506,0.65596,-0.67486
0.58471,-0.035683,0.20961,-0.51767,0.48467,-0.02767,-0.27296,0.067358,-0.36779,-0.51561,0.15866,0.32537,0.6797,-0.75235
0.25683,-0.46001,-0.40922,-0.65007,0.46252,-0.15494,-0.076222,-0.75317,-0.35842,-0.81288,0.62361,0.065094,-0.5314,-0.57821
0.49559,-0.2959,0.27353,-0.9064,0.018526,-0.08012,0.17386,0.041597,0.17691,-0.9729,-0.31701,0.47936,-0.89205,-0.42044
0.32662,-0.35482,0.47711,-0.95295,0.28769,-0.40584,0.61565,-0.043765,-0.20573,-1,0.38426,0.2254,-0.29996,-0.10787
0.48289,-0.63966,0.54481,-0.83557,-0.47315,-0.51253,0.3432,-0.24667,0.16632,-0.74765,-0.48879,0.19057,-0.27468,0.1167
0.18681,-0.65283,0.44394,-0.82079,-0.89877,-0.51326,0.69147,-0.41395,0.75251,-0.46481,0.38756,0.45674,-0.48882,0.12476
0.064365,-0.43253,-0.1332,-0.79481,0.29083,-1,-0.0047499,-0.78337,0.37244,-0.37848,-0.48742,-0.27121,-0.17971,-0.086773
0.040168,-0.43145,-0.20837,-1,0.54888,-0.80419,-0.23839,-0.99028,0.28073,-0.21969,0.16964,-0.33386,-0.15403,-0.27156
-0.48178,-0.16954,-0.11143,-0.83705,-0.30645,-0.58723,-0.30904,0.25654,0.21605,-0.47037,0.02892,-0.34151,0.023521,-0.16762
-0.23792,-0.93562,-0.27905,-0.40685,0.72398,-0.66272,-0.42665,-0.10054,0.35923,-0.39129,0.35051,-0.14663,-0.38947,-0.35714
-0.30848,-1,0.62576,-0.21618,-0.087969,-0.80719,-0.12315,-0.80112,2.607,0.11097,0.57437,0.74039,0.43591,-0.35374
0.53511,0.33609,1.8314,2.2556,0.79508,1.5021,2.6013,3.4538,8.8567,1.5447,2.2425,2.4502,0.34163,0.14523
0.7518,0.29363,1.8378,3.76,0.56863,2.6954,4.3602,4.7267,10.527,2.0619,1.2126,2.0026,0.39472,0.28357
0.8431,0.60157,2.4933,3.8884,0.26644,3.0524,4.9092,4.2449,11.206,2.2715,2.4257,1.3782,1.0073,-0.012139
0.91963,0.7654,2.6717,3.626,0.10782,3.4784,4.7056,3.3428,10.612,2.1099,1.9837,0.53749,0.37218,-0.23893
1.1562,0.76392,2.3881,3.4203,-0.62662,3.6619,4.3321,3.4706,9.6944,2.1666,2.1797,0.56031,0.51482,-0.28855
