2.5536,-0.039326,0.046628,-0.8677,-0.71805,-0.50364
2.2103,0.062923,0.10151,0.59546,-0.79947,-0.23357
0.96429,0.020368,0.113,1.1197,-0.74732,-0.22824
0.85164,-0.012108,0.018542,0.37701,-0.042679,0.16054
0.30322,-0.071726,-0.029453,-0.46991,-0.055785,0.34676
0.68213,-0.082966,-0.097102,-0.96642,-0.15317,0.30607
0.097283,-0.017688,-0.092988,-0.71869,-0.2645,0.012681
-0.68609,-0.040918,-0.21197,-0.70863,-0.55648,0.27554
-0.8907,-0.009417,-0.15236,-0.44343,-0.94224,-0.067894
-0.25567,-0.016748,-0.16813,-0.40922,-0.36428,-0.02593
-0.52267,-0.1059,-0.089311,-0.1516,-0.083875,-0.19077
-0.36849,-0.11641,-0.071817,-0.3428,-0.25779,0.13448
-0.17784,-0.15485,-0.018434,-0.4725,-0.035914,0.16554
-0.43456,-0.046334,-0.0052234,0.43496,-0.032552,0.273
-0.12624,-0.089833,0.025591,0.36893,0.13509,0.29419
-0.41815,-0.21276,0.11229,-0.08724,0.49427,0.12494
-0.77372,-0.066406,0.043276,0.4433,1.0244,-0.24117
-0.34763,-0.087279,0.069669,0.48148,1.1209,-0.15283
-0.57915,0.13049,0.011386,0.43207,1.4094,-0.18945
-0.2669,0.17475,0.1623,0.27804,0.40594,0.043354
-0.31128,0.25381,0.10698,0.22017,0.44252,-0.12045
-0.3468,0.26556,0.069081,-0.085471,-0.4544,0.076264
-0.21667,0.089487,0.06273,0.48596,0.3013,-0.046946
-0.93983,0.17327,-0.0062023,0.4865,0.17464,-0.21248
0.26354,0.051156,0.13183,1.0126,1.1161,-0.36707
6.5228,0.97763,0.69813,8.0119,4.7052,3.2111
8.5294,1.3824,0.84624,8.98,7.3719,4.2312
8.7553,1.3037,0.68323,8.3663,7.9044,3.896
9.2301,1.4023,0.64737,7.9744,8.0057,3.1066
9.2035,1.2691,0.55561,7.2658,7.8602,2.5766
9.573,1.2274,0.45059,7.1877,7.5931,2.207
9.4636,1.3481,0.41302,7.4787,7.2897,1.8517
9.7095,1.4125,0.3388,7.1742,7.8224,1.9828
10.759,1.5741,0.39816,6.7473,7.9837,2.0198
11.412,1.4417,0.349,6.9126,8.3247,1.928
12.051,1.3396,0.36557,6.7723,7.9881,2.3777
11.578,1.3161,0.40844,7.3095,8.1998,2.5368
12.121,1.23,0.40855,7.3255,7.7558,2.6638
11.837,1.3085,0.47916,7.5475,7.9416,2.4163
11.214,1.1728,0.49293,7.6212,6.6807,2.4414
11.234,1.1542,0.60027,7.3371,7.2932,2.3401
10.909,1.2037,0.5382,7.6756,7.0216,2.3476
10.392,1.2023,0.53133,7.3947,6.972,2.4051
10.636,1.2527,0.61274,7.1698,7.0301,2.681
11.414,1.0836,0.49973,7.1433,7.1526,3.0072
10.467,1.0097,0.45445,7.9502,6.3,2.7783
9.5859,0.94713,0.28313,8.0022,6.381,2.8283
9.7429,0.87808,0.37315,8.2047,5.6814,2.4377
10.766,0.85584,0.33041,7.9728,5.5345,2.2491
10.256,0.88623,0.27913,7.851,5.3375,2.4414
10.872,0.87627,0.40977,7.0661,4.5415,2.2212
13.761,0.76008,0.26016,6.2525,3.1296,2.3062
13.188,0.45371,0.34078,7.1543,1.9214,1.7972
11.428,0.42567,0.11903,7.2405,1.2228,1.2258
9.8384,0.30126,-0.07619,6.3581,0.66537,0.857
8.7228,0.18318,-0.13383,7.4077,0.96188,0.81714
7.0834,0.34009,-0.32796,7.067,0.63373,0.41033
5.0329,0.15069,-0.39932,6.8881,0.84579,-0.68357
4.1338,0.047767,-0.49315,6.5343,0.6039,-0.59103
3.7799,-0.025491,-0.66262,5.5128,0.10085,0.14738
3.405,0.12209,-0.57395,4.645,-0.02357,0.26888
3.3527,0.35469,-0.62346,3.8892,-0.083093,-0.32347
3.0106,0.26033,-0.71132,3.2024,0.50262,-0.47105
