-0.16055,0.85653,0.1468,0.063478,-0.55979,-0.13269,-0.95817
-0.55133,-0.44778,0.03792,-0.25562,0.5137,0.49634,-0.32629
-0.93473,-0.083817,-0.62222,-0.12664,-0.52409,-0.1305,-0.40294
0.29652,-0.0013262,-0.22807,0.13231,0.79652,-0.41461,-0.64539
-0.18576,-0.16909,-0.62713,-0.061751,0.72935,-0.65293,-0.50114
0.33113,-0.0592,0.028226,0.33779,-0.41872,0.6128,-0.48604
1.0683,-0.30727,-0.00064504,0.11189,0.63525,0.59315,-1
-0.057291,-0.13074,-0.32201,0.26038,-0.46511,-0.54593,-0.53412
-0.060212,-0.47582,0.083899,0.27595,-0.35327,0.26744,-0.29952
-0.60641,0.21284,0.11604,0.082431,-0.1035,-0.40074,0.20132
-0.21603,-0.18379,0.62633,0.0028182,-0.28232,0.81534,-0.26624
-0.26839,-0.29016,-0.57564,0.026104,-0.22027,0.86915,-0.5603
-0.35131,-0.38278,-0.60295,-0.15062,-0.98457,-0.003268,0.12183
0.2131,-0.63645,0.2986,-0.064452,-0.2384,-0.039609,-0.011291
-0.070267,-0.34465,0.43265,-0.2476,0.53717,-0.24689,-0.069212
0.39391,0.68639,-0.93354,-0.2736,0.20358,0.32537,0.0018713
-0.36736,0.22813,0.20602,-0.29741,-0.11903,0.23457,0.44981
0.10866,-0.0063543,0.31661,-0.096938,-0.01478,-0.79178,0.56957
0.80084,0.049964,0.047382,0.1321,0.054924,-0.31333,0.80555
0.91734,-0.23437,0.0011073,0.069505,0.66243,0.31587,0.7067
-0.0063683,0.62598,-0.47095,0.10266,-0.34755,-0.53827,1.2194
0.22404,0.098036,0.37877,0.24316,-0.11832,-0.29225,1.2064
-0.098024,0.54586,0.87687,-0.17955,0.94133,-0.025968,0.72598
-0.41979,0.44987,0.78592,-0.086397,-0.32452,-0.0012715,0.052192
-0.25731,0.92461,0.76002,0.24569,0.91405,1.4366,1.5292
1.3159,2.8942,3.279,1.2483,4.465,6.229,3.8637
1.2981,3.1253,4.0975,1.2011,4.5158,6.5939,3.6935
0.87163,3.0032,3.3608,1.3437,5.3623,6.4771,3.605
0.79757,2.5719,3.2347,0.79434,5.1138,6.8997,3.3068
0.43362,2.8377,2.1539,0.79339,4.3007,6.5751,3.2469
-0.19555,2.054,3.0156,0.36938,4.7332,5.6099,2.1747
-0.42197,2.2496,1.5669,0.36023,3.5006,4.8868,2.6517
