1.3959,0.12876,0.47305,0.56231,0.61883,0.12077
1.117,0.21112,0.042391,0.46746,-0.1106,0.34122
-0.043465,-0.32845,0.30803,-0.15605,0.094711,1.1015
-0.23338,-0.041888,-0.060827,-0.026578,-0.18002,0.16315
-0.5275,-0.15393,-0.40909,-0.0043198,-0.17952,-0.14118
-1,-0.11224,-1,-0.43175,-0.37528,-0.074897
-0.39518,1.1098,-0.46512,-0.24688,-0.061114,-0.36591
-0.91174,0.521,-0.42904,-0.59988,-0.13539,0.20229
0.049412,-0.73632,-0.46916,-0.45034,-0.021061,0.7703
0.1855,0.23068,-0.26755,-0.36933,0.73286,0.42813
-0.24803,-0.44565,-0.00019861,0.18782,0.7414,0.38819
0.29074,0.024792,0.31378,0.1862,1.3852,0.083561
0.14163,0.33284,0.18727,-0.023623,0.76816,0.39215
-0.25014,0.52849,0.21782,-0.076866,0.34887,-0.37745
0.23154,0.66408,-0.32379,-0.31311,-0.0080607,-0.63381
-0.17142,0.92022,0.097404,0.042112,-0.65585,-0.50639
0.057994,-0.19706,0.28379,0.054877,-0.94116,-0.46013
0.62543,0.28364,0.13756,0.067453,-0.87061,-0.487
0.39289,0.6294,0.18342,0.14575,-0.86157,-0.49648
-0.37594,-0.70581,0.21873,-0.013302,-0.28284,-0.21079
-0.33203,-0.99894,0.072206,0.44752,0.41219,0.32396
0.021124,-1,-0.02924,-0.11361,-0.061287,-0.1964
0.15672,-0.85041,0.35928,0.17915,0.19875,-0.18638
-0.17712,-0.014096,0.55927,0.485,-0.5566,-0.17842
0.80103,1.1851,0.95273,0.03964,0.54708,-0.0093745
3.7782,7.2778,3.7417,3.787,3.3544,1.2318
5.8244,10.849,4.5639,4.2955,6.3482,2.6099
5.9019,11.118,4.2569,3.6479,8.709,2.2058
6.4501,10.815,4.1949,3.5158,9.1129,2.3288
6.4334,9.9453,3.5989,3.222,8.2422,2.3289
6.4999,9.5567,3.4062,2.9292,7.9572,2.4573
6.0003,9.6106,3.184,2.8599,6.9868,2.7294
5.6071,9.4193,2.938,2.9527,6.1905,2.601
5.666,8.9363,2.9328,2.8473,5.6275,2.3035
5.1183,9.1477,3.3675,3.0227,5.1277,1.7316
5.1122,8.3416,2.8473,2.9412,4.6844,2.1689
