0.23746,-1,-0.64942,1.3202,0.022017,0.21976,-0.015566
-0.27124,-0.30755,-0.53118,1.0237,0.06977,-0.1053,-0.0044402
-0.02378,0.01631,-0.20521,0.72081,0.14457,-0.025366,0.022636
-0.052221,-0.090038,-0.46938,1.2203,0.097444,0.077656,0.12241
-0.27096,-0.40941,-0.24638,0.661,0.22936,-0.31473,-0.020879
0.11486,-0.34386,0.20396,0.20709,0.39937,-0.59041,-0.05828
0.29457,-0.16153,0.031374,-0.32228,0.14942,-0.31255,-0.080504
-0.13579,-0.22033,0.49329,0.23606,0.73275,0.17156,0.019979
-0.2073,0.1953,0.57121,-0.4708,0.76024,0.039751,-0.038335
-0.14424,0.4923,0.1637,-0.65418,0.57569,-0.12458,0.1029
-0.30977,0.37141,0.059596,-0.3836,-0.046721,0.30619,0.10526
-0.30984,0.083944,0.2758,-0.11579,-0.11631,-0.58788,-0.045164
0.13608,0.44465,0.051895,-0.51486,-0.074941,1.0769,-0.16461
-0.13235,0.24632,0.25512,-0.6863,-0.022435,0.0015643,-0.09398
-0.090709,-0.081273,0.093766,-0.36793,-0.50707,0.16568,0.04652
0.37664,-0.06476,0.38153,-0.20931,-0.057641,-0.063396,0.13362
0.10185,0.17579,-0.028014,-0.25829,0.082603,-0.097789,0.20571
-0.20294,0.33134,0.1468,-0.28219,0.23908,0.24639,0.05328
0.092163,0.30288,-0.15689,-0.42324,-0.018025,-0.11617,-0.057379
0.17285,0.32401,-0.051055,-0.43959,-0.37418,0.11902,-0.0052911
0.039434,0.17455,-0.34845,-0.018345,-0.43985,0.29888,-0.034434
0.11773,-0.28039,0.059625,0.13986,-0.31398,-0.45798,-0.19986
-0.010751,-0.047189,0.12765,-0.2628,-0.53116,-0.029422,0.083561
0.47826,-0.15248,-0.22933,-0.1195,-1,0.10225,-0.077149
0.71396,0.21374,0.45177,0.78057,-0.73762,0.32923,-0.068466
1.0608,2.1937,4.3647,8.4006,1.5435,5.1614,0.023083
1.2619,2.6211,5.3353,10.02,1.8921,6.0159,0.12847
0.96119,2.9556,4.5912,10.557,1.0788,5.3783,0.1753
1.0222,2.7086,4.3053,10.8,1.3217,5.7583,0.23978
1.1777,2.7432,4.2677,10.146,1.0847,5.6701,0.27016
1.0536,2.4791,3.9233,11.154,1.4585,5.4215,0.064916
