1.0778,0.22102,-0.53386,-0.20599,-0.85854,0.74501,-0.97693
0.30151,0.51411,-0.47231,-0.11267,-0.85078,0.65051,-0.81617
1.2022,-0.42507,-0.54526,-0.32376,-0.86653,0.16991,-1
-0.013953,-0.49871,-0.7859,-0.6496,-0.54514,-0.19926,-0.63508
1.1414,0.2624,-0.21134,-0.73595,-0.86263,-0.43513,-0.44646
0.37278,0.13389,0.013524,-0.36917,-0.8655,-1,-0.33397
0.11323,0.52608,-0.64663,-0.39236,-0.98178,-0.95766,-0.49842
0.25642,0.21797,-0.36753,0.0045639,-0.64823,-0.61637,0.090485
-0.3649,0.45565,-0.44552,-0.51061,-0.75364,-0.62082,-0.15377
-0.7493,-0.50392,0.016,-0.31959,-0.40891,-0.92789,-0.35269
0.018165,0.13964,0.26426,-0.51228,0.15426,-0.44947,0.035214
-0.40317,0.17775,-0.037578,0.11044,-0.045638,-0.55812,0.058776
0.5858,0.36353,-0.033467,0.013355,0.98132,-0.3491,-0.080294
-0.20106,0.36547,-0.065197,0.28074,0.22207,-0.43996,0.6261
-0.91345,0.36476,1.0179,0.42361,1.0424,-0.10864,0.44124
-0.49835,-0.15892,0.5173,0.35424,0.29495,-0.17051,0.65373
-0.02178,-0.39104,0.30918,0.64545,1.0261,0.36861,0.25422
-0.61148,-0.41977,0.47906,0.60367,1.2888,0.2058,0.51269
-0.51146,-0.17347,0.89889,0.29731,1.1479,0.27011,0.5366
-0.53791,-0.2171,0.48934,0.52063,1.0859,0.59175,0.74393
0.24368,-0.3087,0.21342,0.25918,0.2506,1.0403,0.6396
-0.15653,-0.57534,-0.23613,0.73834,-0.211,0.93918,0.2774
-0.33403,-0.17059,0.23697,0.39098,0.13598,0.62605,0.42627
0.0043353,0.10036,-0.07514,-0.51054,0.26804,1.2257,-0.0024644
-0.1518,-0.23461,0.10173,0.36329,1.0529,1.1988,0.33318
2.6517,4.2343,1.1914,4.6788,4.9199,2.8412,1.499
5.8211,5.2224,2.777,9.8349,7.1247,5.489,2.6984
6.7759,6.3681,3.8186,11.46,8.8067,7.4483,3.5409
7.7686,6.1378,3.6686,12.795,9.4177,8.7307,3.5476
7.9388,7.2549,4.3473,12.768,9.3784,8.9119,4.0411
7.8374,6.7704,4.5265,13.494,10.045,9.0115,4.2524
7.23,7.8631,3.8377,13.943,10.546,8.6436,4.1852
