0.0033863,0.42515,-1,-0.32783,0.4757,0.11768,0.44209,0.16964
-0.40927,-0.15702,-0.6014,-0.18263,0.19177,-0.40647,0.28607,0.12932
-0.025575,-0.20696,-0.12314,-0.84134,0.089915,-0.29954,0.058736,-0.13954
0.34722,-0.44322,0.39992,-1,-0.094748,0.51579,-0.0022933,-0.41507
0.080125,-0.19796,0.39568,-0.73217,0.25275,0.5999,0.10522,-0.11978
-0.085854,-0.037668,0.57257,-0.79619,0.22431,0.59376,0.00288,0.024132
-0.30709,0.13697,0.93633,-0.6676,0.051489,0.23836,0.38669,0.091715
-0.55944,0.30463,0.68659,-0.65454,0.11291,0.24848,0.68042,0.14685
-0.66157,0.0032784,0.58857,-0.39692,-0.52168,-0.1731,0.19976,0.083309
-0.40072,0.20764,-0.068207,-0.78666,-0.68674,-0.32057,0.059555,0.12011
-0.041271,-0.025304,-0.28263,-0.64656,-0.51879,-0.34418,-0.094881,-0.16812
0.83849,-0.045045,-0.44277,-0.58054,-0.72926,-0.31461,-0.13377,0.013552
0.5612,0.31833,-0.26026,-0.12988,-1,-0.19723,-0.23656,0.062594
0.42326,0.18664,-0.12099,-0.35365,-0.70553,0.1613,-0.18004,-0.073643
0.34607,0.17679,-0.16659,-0.37643,-0.63243,-0.36515,-0.27396,-0.092221
-0.064405,0.22895,-0.091358,0.84384,-0.0096394,-0.35209,-0.098178,-0.10217
-0.5543,-0.047502,-0.11641,0.9803,0.54158,-0.14578,-0.13677,0.10771
0.20541,-0.064882,0.080126,1.4325,0.81304,-0.20371,-0.19401,0.053889
-0.12277,-0.12571,0.069631,1.4794,0.83449,0.14573,-0.1742,-0.0062538
-0.69121,-0.26873,-0.10067,1.6247,0.90164,-0.26289,-0.1517,0.11919
0.15022,-0.25982,-0.12167,1.4469,0.22227,0.058418,-0.056268,0.082096
0.26108,-0.25185,-0.196,0.81309,0.11815,0.26582,-0.13663,0.043833
-0.10249,-0.047085,-0.3263,-0.18159,-0.22391,-0.046556,-0.069851,-0.027289
0.80949,0.19037,0.28899,0.033772,0.2927,0.48664,-0.2823,-0.10387
0.94238,0.2887,0.36096,0.098279,0.65949,0.46875,-0.23977,-0.064928
0.18594,-0.26018,0.099543,0.62774,2.2808,1.2774,-0.21075,0.571
0.31018,-0.33326,-0.11904,1.0622,3.6493,1.5771,0.20127,0.96569
1.07,-0.16632,-0.1473,2.1686,4.1509,1.1365,0.14561,0.84305
2.6259,-0.17021,0.10539,2.0251,4.1966,1.046,0.30521,0.23648
2.209,-0.06206,0.0905,1.133,3.3704,0.87525,0.30594,0.10315
2.6339,-0.4813,-0.10661,0.57199,2.9868,0.22711,0.14294,0.12929
2.2637,-0.52953,0.085435,0.72392,2.4556,0.44682,0.1668,-0.0031627
1.4147,-0.59634,-0.16013,0.95292,1.8908,0.11032,0.12258,-0.27545
1.3135,-0.83492,-0.13403,0.504,1.7791,0.99825,-0.029023,-0.62518
1.6397,-0.79542,-0.16303,0.1562,1.2284,0.41042,-0.079965,-0.73705
1.6205,-0.92892,-0.1781,0.0087951,0.57402,0.53137,-0.021521,-0.64341
1.2609,-0.79543,-0.13434,0.089601,1.1021,0.15306,-0.12754,-0.7289
1.1832,-0.78969,0.016036,-0.09099,1.2995,0.47596,-0.24811,-0.55091
0.2094,-1,-0.12672,-0.18528,0.80163,0.20464,-0.16205,-0.59027
0.14585,-0.89586,-0.063298,0.24079,0.47591,-0.040761,-0.22615,-0.66036
0.24049,-0.87708,0.12209,-0.17257,0.8057,-0.037417,-0.16691,-0.79905
0.23532,-0.78064,-0.22166,0.30668,0.30666,-0.22885,-0.1304,-0.71378
-0.053257,-0.81234,-0.17563,0.33421,0.71482,-0.43992,-0.13846,-0.76151
-0.10797,-0.8553,-0.088717,0.54388,0.84636,-0.38928,-0.31927,-0.80023
-0.052376,-0.67057,-0.19853,0.3388,1.401,-0.58407,-0.34528,-0.84009
-0.30403,-0.94153,-0.23776,-0.14805,0.86533,-0.35629,-0.22424,-0.84287
-0.12269,-0.89087,0.00025806,-0.14375,1.032,-0.34908,-0.16351,-0.87895
0.0545,-0.83863,-0.11641,0.16672,1.4707,-0.47806,0.0028816,-0.98941
0.29126,-0.78712,0.01957,0.22508,1.8845,-0.6563,0.059624,-0.90183
0.16618,-0.63258,-0.18921,0.066856,1.7719,-0.57781,-0.047328,-1
1.4262,-0.70008,-0.0097329,1.5185,1.9774,1.1792,0.46517,-0.2412
2.928,-0.38682,-0.21016,2.8841,1.7927,3.4388,0.088651,-0.04068
3.6095,0.19684,-0.16382,3.2718,0.25948,3.2702,-0.41764,0.082753
2.9936,0.77461,-0.13937,1.917,-0.37497,2.3939,-0.5244,0.067024
2.5851,0.79673,-0.2746,0.93412,0.12067,2.2493,-0.93818,-0.25043
3.5766,1.2202,-0.27661,0.63806,0.29066,2.9111,-1,0.12534
3.0668,0.94259,-0.23475,0.28369,0.31745,2.0223,-0.71473,0.42425
2.8274,0.89683,-0.074814,0.47373,0.046363,1.0495,-0.73611,0.24622
2.8035,1.5412,0.0019941,0.36824,0.62534,1.7939,-0.86145,-0.12895
1.9552,1.1817,-0.07232,0.32116,0.43211,2.1935,-0.80818,-0.24036
1.5712,0.86226,-0.048353,-0.048842,0.41594,2.1811,-0.70694,0.35827
2.0377,0.77452,-0.014854,0.425,0.032671,1.363,-0.74747,0.6624
2.7682,1.156,0.12207,0.24255,0.19309,1.2327,-0.51434,0.97549
2.3393,0.79091,0.14802,0.56892,-0.091498,1.1233,-0.57558,0.98468
2.5394,0.76906,0.044001,0.16917,-0.42248,1.2745,-0.53304,0.81512
2.0769,0.66279,0.12887,0.56263,-0.93345,2.0441,-0.27678,0.7219
2.0192,0.8162,0.022758,0.14583,-0.56455,1.4933,-0.13168,0.8231
1.468,0.70862,0.11385,-0.17593,-0.6489,0.42827,-0.0099085,0.58539
1.457,0.48462,0.21108,-0.31791,-0.54168,0.41095,0.39472,0.5382
0.034231,0.65538,0.060691,-0.79667,-0.20352,0.66361,0.35491,0.44374
0.98589,0.2706,0.32256,-0.17609,-0.68195,1.0619,0.11518,0.50316
0.8703,0.30876,0.22867,-0.34934,-0.56275,1.4595,-0.4601,0.10544
0.048703,0.30105,0.12883,-0.53934,-0.53693,1.0451,-0.2755,0.33627
0.28233,0.46181,0.36148,-0.099035,-0.7107,1.8691,-0.25411,0.72923
-0.16009,0.18356,0.29198,-0.45717,-0.44336,2.2616,-0.5759,0.65252
-0.74928,0.54552,-0.10203,-0.25692,-0.59791,1.2486,-0.16181,0.73697
-0.62971,0.43684,0.13853,-0.68339,-0.69168,1.4502,0.24555,0.67037
-0.5723,0.42076,-0.11198,-0.17462,-0.73174,1.2065,0.026447,0.41878
-0.7333,0.20404,0.041197,0.40137,-0.20166,0.52618,0.067827,0.098353
-0.79095,0.11469,-0.010343,-0.021571,0.14273,0.083415,0.079908,-0.16125
-0.87095,0.064913,-0.08189,-0.026235,0.43681,0.45297,0.20401,0.21093
-0.6173,-0.10173,0.04189,-0.21764,0.49839,-0.32776,0.52319,-0.15495
-0.62484,-0.13027,0.078305,0.30218,0.96254,-0.51581,0.27215,-0.50996
-1,-0.23587,-0.031631,-0.529,0.48464,-0.55408,-0.0971,-0.62398
-0.31036,-0.26533,0.20095,-0.50466,0.26325,-0.016031,-0.10784,-0.62741
1.7245,-0.5053,-0.005397,-0.27274,-0.0063955,-0.40619,0.039252,-0.58593
1.4735,-0.41223,0.24101,-0.18446,0.19834,-0.52231,-0.1355,-0.33077
1.5728,-0.34048,-0.085622,-0.30065,-0.18679,-0.22989,0.12775,-0.36899
2.357,-0.086013,-0.061463,-0.35664,-0.29101,-0.76227,0.39792,-0.341
1.399,-0.19078,-0.075309,-0.23662,-0.23177,-0.72946,0.14923,-0.11837
1.058,-0.31925,0.020845,-0.039996,0.079166,-0.13981,-0.23005,0.079508
0.45825,-0.36755,-0.013005,-0.011302,-0.18924,0.4442,0.34899,0.042879
-0.52136,-0.088046,-0.13596,0.13816,-0.0093263,0.41209,0.079336,-0.19827
-0.48666,0.034623,-0.14855,0.33193,0.013098,0.20752,-0.22457,-0.25254
-0.1174,-0.09367,-0.10538,0.22839,-0.0072553,-0.43339,-0.41828,0.035405
-0.68849,-0.023414,-0.01307,0.037315,-0.34668,-1,-0.11894,0.14171
-0.71952,0.1563,-0.0061025,-0.042476,-0.23664,-0.54022,-0.16365,0.10575
-0.26686,0.38654,-0.17701,0.14129,0.25197,0.17048,0.092827,0.36846
-0.48154,0.32774,0.16207,-0.10929,-0.13881,0.34465,0.08095,0.61968
-0.77451,0.47829,0.20318,-0.38866,0.25244,-0.16414,0.18089,0.26591
