-0.97844,-1
-0.37705,0.4801
-0.065032,1.3095
-0.10896,0.49966
-0.18193,-0.071148
-0.14323,0.15202
0.19904,-0.34887
0.084456,-0.55274
0.57273,-0.33608
1.2063,-0.090589
0.73691,-0.097967
0.42419,-0.0031385
0.66324,-0.52868
0.92852,-0.31207
0.56016,0.35776
0.33397,0.54732
0.0062531,0.43672
-0.53282,0.058213
-0.3796,-0.22649
-0.67064,0.21184
-0.6529,0.070726
-0.44312,-0.041729
-0.67327,-0.18719
-0.50875,-0.32721
-0.46154,-0.19545
0.15608,4.3984
3.0337,7.506
4.8392,6.8926
4.1337,5.4293
2.4933,4.0565
1.7144,3.4485
2.133,2.6749
2.0218,2.0356
1.7369,1.6471
1.1459,1.8377
0.5486,2.8129
0.25271,2.2107
0.23266,2.254
0.4065,1.8114
0.663,1.8736
0.31899,0.94841
0.50675,1.1213
0.36998,1.4418
0.45823,1.8968
0.43129,1.9182
0.28586,1.3141
0.33918,0.84334
0.33489,0.81023
0.22268,0.79323
0.91364,0.69941
3.9984,11.752
3.3142,15.531
2.244,14.168
1.8358,11.533
1.3563,8.9852
0.7054,6.3089
0.6603,4.4986
0.1375,3.6205
-0.45684,2.3509
-0.30574,2.0466
-0.38486,1.6414
-0.21597,1.2424
-0.45547,0.91729
-0.36476,0.98729
-0.097212,0.67638
-0.19058,0.31661
-0.1714,0.46201
-0.74006,0.476
-0.87548,0.60811
-0.97747,0.81049
-1,0.7346
-0.41,0.7434
-0.29439,0.23428
-0.37536,0.1534
-0.21103,0.54422
-0.16067,0.27054
0.017451,0.17761
0.25881,0.79355
-0.13681,0.62488
-0.0098042,0.58046
0.092927,0.66387
0.48703,0.3949
0.41634,0.59647
0.36843,0.3011
0.12215,0.42088
0.71995,0.32247
0.019183,0.22139
0.034514,-0.45254
-0.19944,-0.099006
0.099091,-0.18284
-0.17603,-0.045402
-0.030785,-0.24422
-0.094633,-0.36555
-0.1619,-0.42516
-0.39867,-0.47435
-0.13334,-0.22213
-0.17684,-0.31075
-0.24595,-0.26537
-0.055458,-0.26368
0.36833,-0.5265
