-0.8482,-0.77666,-0.23886,0.13852,0.22223,0.17041,0.20702,1.799,0.70459
0.47493,0.099341,0.075445,0.084755,0.2705,-0.45393,0.17548,1.0338,0.013624
0.57666,0.8362,-0.25521,-0.091169,-0.087598,-0.023602,0.12266,-0.58513,-0.14452
0.093162,0.99178,-0.052121,-0.48381,-0.06195,-0.17553,-0.18883,-0.70385,-0.079601
-0.071861,0.15852,-0.14293,-0.49449,-0.072641,-0.205,-0.020349,-0.52191,-0.07844
-0.36906,-0.3502,-0.17816,-0.39715,-0.18714,-0.2762,-0.09209,-0.29017,-0.44038
0.22311,-0.00026358,-0.35928,-0.14552,-0.45965,-0.37627,-0.48128,-0.10529,-0.14893
0.24933,-0.33245,-0.019735,-0.1537,-0.19308,-0.12244,-0.84935,-0.55374,-0.025183
-0.2552,-0.45989,-0.19097,-0.017962,-0.11299,-0.076405,-0.63196,-0.17276,0.039227
0.051561,-0.65042,-0.06254,0.0036067,0.042704,0.095681,-0.82868,-0.19391,0.23267
-0.21097,-0.37309,-0.19975,0.19706,-0.028667,0.23526,-0.29138,-0.11314,0.049614
-0.060245,0.22083,-0.094782,0.082309,-0.044205,-0.092728,0.85795,-0.54311,0.11709
-0.21346,-0.25578,-0.03761,0.084884,0.009143,0.27445,0.22769,-0.5957,0.32229
-0.65135,0.029834,-0.063706,0.18773,-0.15062,0.21352,0.56899,-0.4474,-0.041871
-0.35956,0.11256,0.31067,0.016798,-0.16513,0.25672,0.45131,-0.37473,0.045604
-0.14116,0.19971,0.66854,0.25414,-0.13547,0.093753,0.10742,-0.29028,-0.2315
-0.15782,-0.099951,0.43747,0.19201,0.12971,-0.053699,-0.23774,-0.32002,0.080325
0.16459,0.23851,0.082658,0.24228,0.23662,0.329,-0.2494,-0.43678,-0.42359
0.80265,0.28726,0.26762,0.54666,0.33975,0.09443,-0.16798,-0.32554,0.025866
0.47748,-0.014138,0.39317,0.27357,0.20177,0.059433,-0.21897,-0.1694,-0.051479
0.32999,0.099045,0.14177,0.18196,-0.020676,0.18024,-0.21874,0.3627,0.22728
0.11376,-0.061227,0.006892,-0.043007,0.052626,-0.47342,0.19237,0.91043,-0.2109
0.16298,0.11023,-0.020032,-0.24551,0.04298,0.14632,0.60874,1.311,-0.13893
-0.38131,-0.0097707,-0.46854,-0.41395,0.17178,0.18001,0.95711,1.3258,0.15714
0.67066,0.76005,0.69649,-0.075541,0.29044,-0.15016,0.31862,1.9428,0.87173
9.6416,7.4067,7.2099,2.5033,0.72734,1.2318,5.1681,5.8887,3.2578
14.186,9.0569,10.145,4.0785,1.3677,1.3666,7.015,5.7209,3.7523
13.209,9.0704,10.463,4.1202,1.8926,1.4917,7.3239,4.9351,4.1531
11.585,8.7292,9.721,3.6338,1.8992,1.2147,6.3318,4.7049,4.4936
10.503,8.0377,8.7572,3.3866,1.9398,1.271,5.658,3.8841,4.9078
9.3467,7.322,8.1406,3.1376,1.7755,1.1784,5.3649,3.5848,4.7964
8.6657,6.9221,7.7936,3.0576,1.665,0.93254,4.5105,3.6778,5.25
8.5371,6.1586,7.6008,2.8649,1.4935,0.99305,4.4487,3.5991,5.1226
8.0829,5.4812,7.057,2.6437,1.5503,1.2159,5.3686,3.7865,4.5777
8.1553,5.2756,7.047,2.5095,1.6322,0.87089,5.6955,3.687,4.623
8.2216,4.7347,6.8081,2.3284,1.507,1.0299,4.8555,3.175,4.5623
8.0704,4.3895,6.7988,2.2006,1.7956,0.81419,5.1249,3.1899,5.05
8.7754,4.3841,6.5201,2.1354,1.55,0.44438,5.8948,3.0439,5.078
8.5264,4.6673,6.5243,1.9774,1.7565,-0.064536,5.4893,3.2703,5.0983
8.3365,4.1587,6.7663,1.9471,1.5335,-0.053326,4.7792,3.5632,4.8614
8.4007,3.6581,6.2102,1.8075,1.7999,0.3561,4.8888,3.6765,4.7406
8.2366,3.5671,6.1508,1.7712,1.6924,0.65082,4.7529,3.6446,5.1566
7.7809,3.9715,6.2128,1.8083,1.7567,0.3569,4.6657,3.5519,5.1312
7.5673,4.2635,6.2913,1.759,1.9059,0.30321,4.5013,3.433,5.5241
7.7641,4.3971,6.0702,2.1098,1.774,0.25557,4.6808,3.1359,5.7218
8.3973,3.939,6.4224,2.1686,1.6118,0.10102,4.8801,2.766,5.2323
8.6117,4.0541,6.6969,2.1224,1.547,-0.047139,4.8741,2.2874,5.1232
7.8007,4.4796,6.5916,1.9238,1.689,0.060992,4.9422,1.7506,5.6874
6.9734,4.4643,6.5012,1.43,1.636,-0.023917,4.6589,1.3463,5.4514
