0.23169,0.40592,0.82638,-0.0042567,0.22139
0.053918,0.44294,-1,0.084384,-0.15634
-0.24819,-0.055852,-0.39062,0.17838,0.39737
-0.19384,-0.23587,-0.26172,0.31979,0.06453
-0.15283,0.057519,-0.39111,-0.084958,-0.42072
-0.50304,-0.23782,-0.44837,-0.45631,-0.22353
-0.13237,-0.023236,0.27982,-0.13707,0.017691
-0.10728,0.22222,0.45366,-0.25226,-0.19222
-0.1682,0.25639,0.20649,-0.38889,-0.0051451
0.077748,-0.214,1.0036,-0.69003,-0.17229
-0.19318,-0.61458,0.67437,-0.2438,-0.50624
-0.39403,0.19229,0.6406,-0.27883,0.080255
-0.35283,0.44193,0.75032,0.58804,-0.013252
-0.29838,0.45206,0.51696,0.45089,-0.16849
0.54099,-0.13373,-0.16616,-0.018201,0.0004251
0.70353,0.0061386,-0.44877,-0.060616,-0.44785
0.37136,-0.067384,-0.55347,0.2341,-0.031956
0.1914,-0.32756,-0.56241,0.59988,0.40107
0.58163,-0.22627,-0.26877,0.75804,0.36687
0.060547,-0.22247,-0.46635,0.028226,0.34831
0.20831,0.16418,-0.23888,-0.22268,-0.10886
-0.55362,-0.10256,-0.53772,-0.33813,0.13286
0.066838,-0.14564,0.11365,0.068872,0.10031
0.20984,-0.034635,0.26851,-0.13457,0.31581
-0.57869,-0.091815,0.47787,0.3353,0.34783
1.7016,0.77118,5.6131,4.9536,1.0371
3.4102,1.4585,7.0302,3.939,0.92419
3.1157,2.0842,5.4503,2.9763,0.68827
2.4143,1.3012,5.7942,2.8111,0.62047
1.2319,1.273,4.7673,1.9619,-0.32002
1.1553,1.0444,3.8176,1.9256,-0.38882
0.99215,0.45576,4.0007,1.67,-0.12121
0.32773,0.8296,3.0086,0.84997,0.27457
0.18854,1.1143,2.8212,0.32088,-0.1485
0.301,0.59005,2.5063,0.0417,-0.28353
0.043473,0.16539,1.4956,-0.2518,-0.033201
-0.095719,0.4431,2.1177,-0.3893,-0.22717
-0.55632,-0.23058,2.6621,-0.38064,-0.26123
-0.99979,0.52454,1.8018,0.059523,-0.65024
-0.77325,0.073652,2.4606,-0.59529,-0.9567
-0.6017,0.23056,2.2772,-0.16154,-0.59605
-0.036055,0.1814,1.3993,-0.97399,-0.79856
-0.49761,-0.10957,0.88835,-0.42221,-0.60822
-0.35913,0.16297,-0.15556,-0.71727,-1
-0.44177,0.41277,0.69472,-0.47233,-0.54193
-0.69014,0.076834,1.0186,-0.60516,-0.98867
-0.50495,0.19822,0.95677,-0.28831,-0.33412
-0.68664,0.4367,1.0392,-0.60305,-0.74586
-0.74813,-0.063458,0.93844,-0.62023,-0.33692
-0.76499,0.1132,2.0796,-0.3705,-0.31423
-0.32911,1.0373,1.7348,-0.30082,-0.52032
0.64117,1.4569,4.0978,0.047888,-0.27948
1.4834,0.58226,3.014,-0.29191,0.27118
1.9535,0.23246,1.7914,-1,-0.16612
1.1762,0.031027,0.93401,-0.58718,0.3792
1.2493,0.22822,0.7757,-0.51942,1.0298
1.1136,0.71711,-0.34909,-0.76767,1.0083
0.49829,0.48016,-0.0098397,-0.78209,1.2492
0.3703,0.16181,0.24219,-0.49286,0.55963
0.61656,-0.33722,0.35133,-0.31712,0.28532
0.094123,0.3938,0.28699,-0.50812,0.085503
0.072176,-0.49775,0.43159,-0.55973,-0.086825
-0.63693,-0.061846,1.3072,-0.36756,-0.30873
-0.76148,-0.11819,0.99213,-0.080186,0.82017
-0.90594,-0.10443,0.62366,-0.52397,1.1236
-0.51982,0.034756,0.88502,-0.42078,0.59043
-0.74441,-0.23941,-0.10219,-0.34655,0.49152
-0.72818,0.53565,0.25828,-0.24132,0.88968
-0.59593,-0.64569,0.92324,-0.61398,0.25695
-0.70308,-0.54607,0.7761,-0.58316,1.3068
-0.79528,-1,1.6938,-0.18967,0.97032
-0.44271,0.091159,1.805,-0.42224,0.17962
-0.32874,0.36003,0.3175,-0.25049,-0.11079
-0.41829,-0.12709,0.23637,-0.33465,-0.28968
-0.45552,0.32354,-0.10637,-0.23087,-0.42283
-0.23827,0.34893,-0.14754,0.00088143,-0.71534
-0.19546,0.26872,0.060469,-0.31552,-0.12923
-0.26844,-0.070941,-0.29098,-0.33633,-0.28393
-0.35164,-0.44502,0.099089,-0.05045,-0.062806
-0.58912,-0.2195,0.49635,-0.20737,0.4309
-0.5437,0.12139,-0.32662,0.12982,0.91709
-0.63907,-0.25813,-0.10672,-0.10738,0.43505
-0.63598,0.2335,0.37063,-0.13644,0.56245
-0.6316,0.19329,0.62141,-0.25152,-0.27711
-0.76738,0.49171,-0.31301,-0.55392,-0.62749
-0.77118,0.79737,0.29196,-0.43082,0.039971
-0.93903,-0.93992,0.41908,-0.44985,-0.40392
-0.38438,-0.87362,0.50147,-0.24696,-0.38293
-0.62583,0.099801,0.48574,-0.24269,-0.61467
-1,0.28099,-0.32528,-0.24696,-0.38591
-0.5159,0.094235,-0.14097,0.14308,-0.41006
-0.64526,0.41115,-0.36847,-0.051762,-0.6557
-0.49121,0.18054,-0.25836,0.062718,-0.51194
-0.36011,-0.55698,-0.2558,0.052771,-0.40755
0.24073,-0.046137,0.25554,0.65352,-0.1794
0.77402,-0.099502,-0.024741,0.056657,0.16366
0.86161,-0.029742,0.14494,0.12238,0.52731
2.2061,-0.16885,-0.38165,0.72791,0.038303
1.8667,-0.091223,-0.63671,0.47717,1.2662
1.7382,0.42971,0.4359,0.21268,0.99076
