0.02623,0.44263,0.36283,-0.01043,0.6062,0.51074,1.9017,0.57764,-1,0.91863,1.2209
0.061811,0.10442,0.031001,-0.39048,-0.095182,0.31062,0.93772,0.30148,-0.52338,0.33946,0.24383
0.1158,-0.062031,0.16166,-0.35674,-0.61381,0.28054,-0.055786,-0.061314,-0.29029,-0.04626,-0.30258
0.13674,-0.23887,-0.37721,-0.2058,-0.68598,0.087227,-0.74486,-0.24327,-0.02292,-0.28162,-0.66422
0.076257,-0.32977,-0.30097,0.31277,-0.20856,-0.052537,-0.79899,-0.34639,0.0060784,0.058667,-0.88421
0.11668,-0.36596,-0.93974,0.44648,0.45079,-0.057782,-0.98386,-0.44307,0.097239,-0.15057,-0.65159
0.072734,-0.23443,-0.30918,0.36437,0.35172,-0.19434,-0.83075,-0.4714,0.6627,0.2707,-0.14226
0.1137,-0.091012,-0.27642,0.21365,0.15827,-0.24501,-0.65106,-0.30843,0.80063,0.085803,-0.035669
0.020821,-0.041444,-0.068425,0.10284,-0.10455,-0.29029,-0.267,-0.18581,0.91799,0.31398,0.0036798
-0.00015283,0.42625,-0.21444,-0.27232,-0.34932,-0.46751,-0.34615,-0.32927,0.47914,-0.33471,-0.4259
-0.047774,0.32355,-0.87327,-0.3915,0.18858,-0.4581,-0.28688,-0.38953,0.50859,-0.1626,-0.15665
0.0013207,-0.10424,-0.17476,-0.01821,0.85234,-0.3421,0.26166,-0.060893,0.10972,-0.46966,0.45686
0.02479,-0.34892,-0.28194,0.44542,0.15107,-0.31924,-0.15271,0.37787,-0.0056416,-0.25849,-0.02195
0.041665,-0.36206,-0.47871,0.00996,-0.36026,-0.28494,-0.31934,0.091764,0.51048,-0.54952,-0.10063
0.0012469,0.19122,-0.055873,-0.016566,-0.26637,0.069512,-0.10374,0.020201,0.67702,-0.33763,1.0262
-0.028583,0.51705,0.11005,-0.2356,-0.012164,0.15331,0.88821,0.42992,0.67374,-0.58253,0.76296
-0.10004,0.36914,-0.28252,-0.21052,0.17969,-0.052274,0.21176,1.6068,-0.14398,-0.47685,-0.18416
-0.12419,0.1894,0.41704,-0.057452,-0.11232,-0.25324,-0.47899,1.3236,-0.22002,-0.2946,-0.62915
-0.11725,-0.0084248,0.45603,0.055379,-0.024979,-0.064532,-0.015587,0.52436,-0.50022,0.38939,-0.82925
-0.03256,-0.34279,0.56743,-0.27558,-0.23731,-0.011533,0.97071,-0.038169,-0.39488,-0.028671,-0.66053
-0.043624,-0.44893,0.78452,-0.36428,-0.16694,0.28541,1.1871,-0.46782,-0.66179,-0.025798,-0.59252
-0.057744,-0.24784,0.79155,0.15388,0.27418,0.53689,0.41674,-0.68105,-0.56774,0.33778,0.25044
-0.15683,0.2635,0.70263,0.37616,-0.071142,0.58681,-0.14866,-0.6092,-0.5666,1.0441,1.2647
-0.10105,0.39957,0.24873,0.32458,0.096049,0.27238,-0.59124,-0.61796,-0.54586,0.24097,1.0517
-0.12142,0.32873,0.078218,0.24226,0.25882,-0.043443,0.066783,-0.38916,-0.19261,1.0515,0.11394
0.13232,2.3386,1.4132,2.985,0.99537,-0.34458,1.7871,-0.015242,1.5414,3.1904,1.1365
0.018217,1.1328,0.84038,2.3462,0.38215,-0.62643,0.82585,-0.49775,0.9635,2.1554,0.88302
-0.11518,-0.25563,-0.090155,0.95836,-0.078531,-0.25259,-0.28196,-0.78306,0.10961,1.0592,0.21561
-0.24317,-0.75369,-0.081229,0.2837,-0.30031,0.10678,-0.81757,-0.88179,-0.29401,0.73361,-0.43162
-0.25672,-0.98903,0.11761,-0.0033092,0.031104,0.3418,-0.99754,-0.88903,-0.29466,0.098206,-0.65791
-0.27959,-0.96569,-0.10353,0.023644,-0.26532,0.17247,-0.81108,-0.89173,-0.46273,0.41672,-0.80103
-0.3099,-0.98104,-0.36027,-0.096721,-0.37638,0.0088469,-0.8577,-0.85572,-0.50559,0.1695,-0.92757
-0.27273,-1,-0.16825,-0.17264,-0.53387,0.028983,-0.96503,-0.8437,-0.47153,0.089365,-1
-0.28724,-0.92353,-0.37004,-0.083053,-0.28144,-0.21715,-1,-0.93726,-0.41341,-0.33485,-0.70111
-0.29396,-0.87119,-0.52007,-0.11932,-0.429,-0.341,-0.94094,-1,-0.25376,-0.22883,-0.16126
-0.34653,-0.91373,-0.74828,0.0036867,-0.72848,-0.41517,-0.78629,-0.94495,-0.24119,-0.54594,0.3281
-0.35178,-0.87183,0.043641,0.016827,-1,-0.25228,-0.69656,-0.91577,-0.15069,-0.39844,0.59403
-0.37135,-0.7761,-0.62622,0.13223,-0.93799,-0.04502,-0.60189,-0.83851,-0.29907,-0.80367,0.24907
-0.38371,-0.61384,-0.11027,0.29938,-0.82584,-0.30747,-0.60957,-0.77586,-0.32677,-0.31778,0.080729
-0.4401,-0.45221,-0.14912,0.35401,-0.82878,-0.4996,-0.58408,-0.75265,-0.35402,-0.376,-0.14078
-0.44752,-0.49376,-0.12361,0.41175,-0.56099,-0.52117,-0.26454,-0.82247,-0.25037,-0.33166,-0.6301
-0.40946,-0.76214,0.45758,0.13535,-0.58832,-0.76131,-0.029212,-0.81828,-0.15644,-0.50114,-0.37091
-0.40492,-0.71637,0.27909,0.32432,-0.53519,-0.7848,0.29357,-0.82721,0.020076,-0.4225,-0.13443
-0.4012,-0.70258,0.39207,0.63339,-0.75253,-0.92995,0.38131,-0.83273,0.36885,-0.67461,0.47211
-0.44331,-0.77707,-0.072237,0.94849,-0.97542,-0.84192,0.15295,-0.87625,0.28525,-0.21983,0.92067
-0.46585,-0.72314,0.27927,0.61956,-0.97862,-0.71794,0.14167,-0.82223,0.24721,-0.30074,1.1655
-0.49322,-0.67,0.082182,0.34402,-0.89902,-0.91469,0.4814,-0.7258,0.20558,-0.098431,0.40321
-0.49994,-0.64208,0.73277,0.13374,-0.79275,-0.97236,1.1938,-0.78373,0.093574,-0.36056,-0.28134
-0.51094,-0.72138,0.35144,0.043293,-0.61434,-1,0.93849,-0.81391,-0.18389,-0.1895,-0.40409
-0.5528,-0.63031,0.67589,0.33933,-0.53008,-0.86983,0.59254,-0.73919,-0.12426,-0.35882,-0.39627
-0.51215,-0.60289,1.0908,2.1795,-0.20983,-0.82907,2.8435,-0.48419,0.1003,-0.21644,-0.42999
-0.54913,-0.5933,1.8068,2.231,-0.12141,-0.37146,2.9489,-0.62164,0.60528,-0.082883,-0.15931
-0.52823,-0.64189,1.9475,1.1799,-0.46909,-0.13197,2.2741,-0.65,0.49205,-0.23375,-0.37515
-0.54402,-0.70139,1.8167,0.54887,-0.45719,-0.095341,2.3385,-0.21513,0.62917,-0.53136,-0.64783
-0.5568,-0.2334,1.894,0.23979,-0.031418,-0.10358,2.4533,-0.098479,0.42787,-0.53439,-0.69998
-0.54772,-0.21031,2.2394,0.21269,-0.13063,-0.073511,2.2712,0.21567,0.51862,-0.65827,-0.48848
-0.56863,-0.37152,1.7883,0.1502,-0.077042,-0.032707,1.5769,0.050572,0.26411,-0.6985,-0.60832
-0.59712,-0.54653,1.1695,0.2906,0.029139,-0.20968,1.0195,0.024137,0.0073559,-0.60924,-0.73566
-0.58789,-0.092728,1.0982,0.30689,-0.12065,-0.038299,1.0024,0.15308,-0.14776,-0.87928,-0.76112
-0.60067,0.70529,0.859,0.1835,0.12483,-0.1877,0.85153,0.091634,-0.22074,-0.71095,-0.37963
-0.61368,1.1536,1.9207,0.18205,0.44159,-0.54603,0.82157,0.12221,-0.12241,-0.56537,-0.2267
-0.61943,1.3018,1.2935,0.16428,0.44958,-0.67695,0.66572,0.26129,-0.17822,-0.25201,0.33684
-0.57632,1.6001,2.1089,0.19096,0.56478,-0.91674,0.43025,0.076648,-0.066468,0.23609,0.80541
-0.59997,1.3539,2.5266,0.10079,0.74698,-0.65036,0.24323,0.30278,0.010302,0.95644,0.11461
-0.58453,0.64615,2.3543,0.083606,0.61519,-0.63005,0.22409,0.68598,0.26207,0.75216,-0.24144
-0.57434,0.19701,1.5183,0.046118,0.87778,-0.60208,0.049007,1.0976,0.54662,0.76097,-0.39932
-0.56494,0.70364,1.7539,0.11672,1.5823,-0.61477,-0.19111,0.61379,0.43676,0.3466,-0.54468
-0.53699,1.042,0.78934,0.24409,1.6291,-0.1166,-0.38123,0.065464,0.27966,0.59575,-0.49159
-0.56907,1.3088,1.1365,0.139,1.6955,0.14048,-0.31233,-0.19219,0.01421,0.74906,-0.53914
-0.67105,0.90896,0.71018,0.1855,1.6882,0.010263,-0.21534,0.18671,0.012097,2.4516,-0.60356
-0.69093,0.35804,-1,0.23004,0.70585,0.074093,-0.018847,0.47693,0.15827,2.0078,-0.6741
-0.69163,-0.19369,-0.48375,0.065858,0.20722,-0.191,-0.11442,1.1064,-0.072119,1.9436,-0.64031
-0.66407,-0.068282,-0.58026,0.14728,0.26611,-0.1923,-0.24841,0.67607,0.028974,1.4833,-0.37703
-0.67632,-0.12974,-0.51615,0.15322,0.11727,-0.15454,-0.21293,0.44276,-0.14542,0.71067,-0.11199
-0.65937,-0.31566,-0.13254,0.17867,-0.0042223,-0.29826,-0.19015,0.3497,-0.15031,1.1829,-0.20213
-0.66664,-0.47933,0.12049,-0.019807,-0.3054,-0.42771,-0.10578,-0.070911,-0.0060812,0.89698,-0.27052
-0.65148,-0.098345,-0.49117,0.01071,-0.56522,-0.47975,-0.02889,-0.28013,0.075987,0.1753,-0.22345
-0.71228,-0.20149,-0.15459,0.15133,-0.27795,-0.5841,-0.12831,-0.10813,0.2408,0.82706,-0.33757
-0.73687,-0.20722,-0.45693,0.038157,0.083115,-0.2142,-0.1358,0.089635,0.84845,0.96991,-0.35888
-0.75206,-0.27741,-0.32531,0.11507,0.33182,0.29996,-0.19566,0.034523,0.77315,0.524,-0.19935
-0.79363,-0.23675,0.59387,-0.011551,0.32215,0.57046,-0.283,-0.2015,0.11865,-0.40408,-0.31922
-0.77019,0.25086,0.011103,-0.028313,-0.047079,0.46737,-0.30404,-0.20411,0.11945,-0.57142,-0.28383
-0.71961,0.7093,-0.0068161,-0.0053701,-0.20609,0.3482,-0.31131,-0.16257,0.020778,-0.63853,-0.25562
-0.74924,0.22182,0.081767,0.0094628,-0.09906,0.18133,-0.21213,-0.14066,-0.31288,-0.69877,-0.21055
-0.78977,0.13727,0.0065628,-0.061196,-0.058922,0.30253,-0.24326,-0.19248,-0.14415,-0.61411,-0.21836
-0.80996,0.077662,0.095216,-0.1339,-0.13504,0.48915,0.33309,0.0084605,-0.23397,-0.68323,-0.14922
-0.8173,-0.019753,-0.3824,0.061668,-0.21139,0.329,0.54832,-0.0088649,-0.22125,-0.50871,-0.088262
-0.88961,-0.038078,-0.025438,0.00071241,0.14237,0.23677,0.4177,-0.044338,0.038688,-0.73916,0.0033819
-0.87763,-0.18795,0.48012,-0.013694,0.035145,-0.046385,0.72528,-0.19886,0.19674,-0.49604,-0.078301
-0.90602,-0.12437,0.086379,-0.33352,-0.032793,-0.21191,0.538,-0.12664,0.21467,-0.87133,-0.018167
-0.89666,0.023457,-0.31881,-0.64596,0.15297,-0.45371,0.21425,0.22892,0.050131,-0.7164,0.0068621
-0.92572,-0.062073,0.18416,-0.60352,-0.037178,-0.3069,0.029624,0.12098,-0.10641,-1,-0.01259
-0.93131,0.21142,-0.050703,-0.50682,0.071562,-0.53781,-0.1602,-0.085741,-0.13213,0.19114,0.010198
-0.93657,0.40927,-0.12033,-0.055314,0.223,-0.39482,-0.4032,-0.12614,-0.18153,1.0373,0.1489
-0.94819,0.20432,-0.95413,0.27144,0.048825,-0.1959,-0.41986,-0.099329,-0.14632,0.98237,0.30861
-0.93948,0.050359,-0.71166,0.96506,0.073379,-0.20832,-0.28038,0.097246,-0.058052,0.368,0.23222
-0.95389,0.091022,0.51067,1.3974,0.12243,-0.01519,-0.10889,0.016595,-0.052198,0.83064,0.18233
-0.98792,-0.14682,0.42089,0.52223,0.11047,0.1696,-0.1635,-0.03167,-0.017375,0.61956,0.29167
-0.96862,-0.19117,1.0443,-0.40569,-0.096297,0.21004,0.068247,0.29901,0.16349,0.26862,0.26156
-1,-0.22746,-0.87909,-1,-0.0099598,0.3869,0.25425,0.49937,-0.075228,-0.50906,0.27491
