0.69338,1.5757,-0.12122,-0.32183,-0.14609,0.359,0.23399,0.53185,-0.25347,2.3186,0.14831,0.45806,0.45425,1.1759
0.72764,0.62319,0.51656,-0.13228,-0.53896,0.24799,0.2824,0.37502,0.40524,0.72428,-0.2753,0.22917,-0.82802,0.86152
0.30254,0.086761,0.2689,0.37822,0.2005,-0.17746,0.11078,-0.47442,0.34377,-0.73117,0.19465,-0.024306,-1,0.69536
0.41434,-0.023837,-0.022529,0.41215,0.20037,-0.4297,0.12205,-0.19575,0.050194,-0.43487,-0.33977,-0.16663,1.9011,0.47214
0.20349,-0.7028,-0.20922,0.57578,-0.13368,0.22311,0.4764,0.26549,-0.19482,-0.33757,-0.1997,-0.36721,-0.053934,0.62434
0.058787,-1,-0.45478,0.12739,0.0024329,-0.11102,-0.51637,0.95531,-0.76563,-0.19009,-0.24795,-0.29025,-0.047731,0.35123
0.040761,-0.78968,-0.45621,0.60999,0.029007,-0.27317,-0.37036,0.63127,-0.29227,-0.64829,0.3149,-0.080787,-0.058315,0.49206
0.099657,-0.74706,0.11661,0.15958,-0.70816,0.29683,-0.0025277,0.046739,-0.58541,-1,-0.03285,0.096677,0.0032363,0.30148
-0.020631,-0.29631,-0.34772,0.15365,0.30816,-0.10466,0.19866,-0.122,0.2118,-0.88524,0.25328,-0.085326,-0.22401,0.32385
0.063532,0.13667,-0.41036,-0.27952,-0.29093,-0.42924,0.21205,0.057501,0.15625,0.014488,0.20327,-0.22182,-0.17935,0.021999
-0.085876,-0.1131,-0.21994,-0.69074,0.38399,-0.021665,-0.14933,-0.092605,-0.23595,-0.10019,-0.19952,-0.17259,-0.11139,-0.16626
0.22315,0.1204,0.24699,-0.12966,-0.14891,0.37663,0.39684,-0.023035,-0.37636,0.20634,-0.040885,-0.28142,-0.049376,-0.27659
0.25083,0.078976,-0.61619,-0.27394,0.28791,0.55142,0.11492,0.081238,-0.33036,0.10594,-0.45784,0.055574,-0.023595,-0.26996
0.36381,0.3722,-0.012473,0.10331,-0.14693,0.42244,-0.030367,0.093616,-0.25685,-0.22431,0.31957,0.08278,-0.29488,-0.33694
0.26263,0.248,-0.88337,0.21747,0.19421,-0.27008,0.37031,0.086048,-0.58291,-0.45847,0.02778,0.11719,-0.16679,-0.36684
0.40078,0.13632,0.63343,-0.048042,0.49536,0.80344,-0.27008,-0.24102,0.034391,-0.36227,0.27239,0.042756,0.28169,-0.37068
-0.021112,-0.14804,0.16134,0.19424,-0.34344,0.40435,-0.52344,0.13663,-0.384,0.16802,-0.50735,0.10151,0.16051,-0.38142
0.12084,0.38611,0.72107,0.043462,0.050438,0.043033,-0.18798,0.070289,-0.34066,1.1137,0.41801,0.1217,0.16861,-0.41034
-0.38976,0.14965,0.068178,-0.13938,0.31225,-0.21927,0.034558,-0.043952,-0.26858,0.26547,0.37673,0.47687,-0.071991,-0.43612
-0.25832,0.17041,0.84502,-0.26616,0.80763,-0.67229,0.29738,-0.47449,0.0575,-0.13512,-0.19603,0.19979,0.11358,-0.36957
-0.58095,0.083654,0.26593,0.037213,-0.42032,-0.93814,-0.24416,-0.61375,0.54389,0.48991,-0.39242,0.017693,0.18942,-0.38178
-0.88048,-0.12931,-0.66348,0.11922,-0.43963,-0.28458,-0.20973,-0.45314,0.83568,-0.4523,0.085191,-0.17171,-0.15322,-0.41682
-0.98904,-0.37874,0.86823,-0.34802,0.18939,-0.13761,-0.16238,-0.092885,0.71911,0.27997,0.30551,-0.06441,0.022568,-0.52359
-1,0.16088,-0.29478,-0.50209,-0.1446,0.34065,-0.18363,-0.50397,1.5095,0.27309,-0.029957,-0.073299,-0.032327,-0.613
-0.89143,0.20325,0.16216,0.18648,-0.27841,0.57137,0.30535,0.30153,3.7761,2.1011,0.67191,-0.18777,0.17278,-0.68451
-0.16817,1.6083,3.8221,6.7014,0.044265,6.6894,1.4098,2.9985,12.081,5.2239,1.9152,0.12574,0.08449,-0.22609
