1.8538,0.889,1.3289,2.7218,-0.16069,-0.22402,-0.70559,1.4334,1.6616,0.37001,0.11315,1.0989,-1,0.53489
1.5258,0.57542,0.76461,2.3209,-0.10054,-0.39235,-0.080841,1.5086,0.74549,0.14508,0.69064,0.43921,0.090728,0.26773
0.53708,0.62196,0.53532,1.572,0.28514,0.37834,-0.14106,1.1983,0.35738,-0.26616,-0.39447,-0.18274,1.0369,0.20798
0.53005,-0.26484,-0.10622,1.2837,0.3085,0.53859,-0.12077,0.55158,-0.42625,-0.10957,0.48456,-0.26113,1.2601,-0.46204
0.58675,-0.45871,0.66162,0.79474,-0.69925,0.75984,-0.12744,0.1759,-0.10007,-0.34574,-0.046853,-0.26383,-0.30116,-0.21231
0.45807,0.31071,-0.58706,0.58013,0.60286,0.29471,0.40528,0.43334,-0.037407,-0.13806,0.0088671,-0.45772,-0.32591,-0.4029
0.28412,-0.18502,-0.89589,0.077935,0.26704,-0.049028,0.060849,0.1514,-1,0.26508,-0.53415,-0.59443,-0.29928,-0.13347
0.079399,0.47932,-0.60306,0.12216,-0.93702,0.2216,0.44401,0.18669,-0.34284,0.096249,-0.23524,-0.07644,-0.16134,-0.27744
0.64338,0.015138,-0.64234,0.0038036,-0.34318,-0.34802,0.53806,0.3058,-0.57319,0.502,0.12213,-0.50687,-0.1806,-0.19832
0.088557,0.64952,-0.84197,-0.67202,0.1568,-0.15321,0.15347,0.04661,-0.14906,0.45522,-1,-0.3275,-0.18809,-0.1316
0.20899,0.18858,-0.15681,-0.42747,0.15931,0.17455,0.11255,0.34226,-0.87619,1.0563,-0.72695,-0.13156,-0.12797,-0.086313
0.041976,-0.087135,-0.51649,-0.36376,0.1959,0.20434,0.034598,0.13328,-0.097815,1.0105,0.38394,0.41409,-0.17444,0.0047714
-0.21987,0.066578,-0.080222,-0.29542,-0.5169,0.69463,-0.092024,0.11734,-0.45089,0.48552,-0.65968,-0.18119,-0.19705,-0.15425
-0.071216,-0.13781,0.07449,-0.5759,-0.020993,0.52364,-0.36383,-0.29194,-0.0099015,0.13777,0.45575,-0.66488,-0.089037,0.035031
-0.27629,-0.35214,0.56354,-0.45794,0.065745,0.32239,-0.069973,-0.77925,-0.48687,-0.1817,0.73487,-0.35695,-0.057406,0.0065258
-0.19191,-0.13565,0.11437,-0.83495,-0.22962,0.45626,-0.12404,-0.46274,-0.026184,-0.60402,-0.10704,-0.21828,-0.035657,0.21864
