0.077134,-0.36835
-0.19744,0.1309
0.16982,-0.031808
-0.12919,0.04553
0.32866,0.31013
0.14228,0.00011492
0.17935,-0.011044
-0.21184,-0.15476
0.32565,0.51217
0.16832,0.12684
0.048484,0.22607
-0.46762,0.23257
-0.60889,0.51637
-0.55615,0.30435
-0.4216,0.22787
-0.14798,-0.8165
0.069199,-1
0.34773,-0.89439
-0.060009,-0.24762
-0.084086,0.038448
0.32735,0.46728
0.11311,0.010158
0.17843,0.30522
0.4093,0.070464
0.77306,0.2293
1.2653,3.6396
2.1596,3.775
3.1869,3.5633
3.9851,3.1751
3.1213,2.3364
3.3788,1.7953
2.572,1.1272
2.2337,1.5501
1.6711,0.93836
1.737,0.58772
1.8213,0.2346
1.6241,0.3229
1.6611,0.2746
2.0528,0.67256
2.1814,1.0854
2.0912,0.49954
2.1321,0.56175
2.1281,0.70076
2.0929,0.36833
1.921,0.26665
1.3593,0.22045
1.3689,-0.012331
1.436,-0.43805
1.328,-0.25192
1.0139,-0.12211
2.7109,7.8751
2.691,12.473
1.6911,11.271
2.1354,8.0763
2.8987,5.3611
2.955,3.6203
2.3657,3.0165
2.7557,2.2572
1.9721,1.8176
2.0436,1.2448
1.6904,1.3315
1.1457,1.0668
1.7166,1.3588
0.86395,0.9925
0.90092,0.30635
1.6232,0.41864
1.3409,0.44309
1.068,0.5457
1.6359,0.29087
1.8082,0.93566
0.93379,0.3861
0.47105,0.2016
0.40291,0.41087
0.27332,0.3477
0.40887,0.52841
0.4519,0.22005
0.29212,-0.19051
-0.081615,0.022376
-0.17596,-0.65975
-0.63566,0.014427
-1,0.049569
-0.22593,-0.027287
0.017282,0.17226
0.068027,0.087961
0.11298,-0.29323
-0.4741,-0.28357
0.15319,0.20603
0.10672,0.50322
0.43752,0.056433
0.16102,-0.32801
-0.28606,-0.44318
-0.10386,-0.21994
0.1833,-0.20616
0.15101,-0.15294
0.16448,0.33369
0.38605,0.36964
0.2806,0.12116
-0.097486,-0.1172
-0.171,0.25184
-0.33997,-0.1849
