-0.33359,-1
-0.00047624,-0.094104
0.79781,-0.041879
0.22842,0.090048
-0.56865,0.23175
-0.4331,-0.090744
0.167,-0.41553
0.38016,0.15396
-0.038355,1.0317
-0.88218,0.93105
-0.65109,0.26745
-0.23625,0.1168
-1,0.097735
-0.65719,-0.0057574
-0.42643,0.25252
0.43645,0.026846
0.37152,-0.42804
0.23963,-0.098921
0.59033,-0.32946
0.47784,-0.19902
0.44261,-0.43768
0.33708,-0.12935
0.52621,-0.22335
0.23225,0.29395
0.03446,0.51823
1.4066,1.9807
2.5744,2.844
1.8431,2.734
2.3976,1.4536
2.5587,1.0546
2.6012,1.0185
2.0277,0.91076
1.482,0.63179
1.5117,0.45218
1.1786,0.093704
1.0983,0.10095
1.3743,-0.1475
2.5282,-0.11929
2.3841,-0.1373
1.7569,-0.0018169
0.92904,0.095708
1.029,-0.24922
1.6219,-0.12883
1.0389,-0.11161
-0.12542,0.42207
-0.24231,0.60959
0.31439,0.60193
0.65452,1.0367
0.86605,0.51617
1.8812,0.90508
6.1398,4.3394
6.0709,5.1201
4.6917,3.967
3.7978,3.3391
2.4922,2.3931
2.7756,1.6989
2.25,1.4167
1.5031,1.2774
1.2506,0.60127
1.1795,0.44045
0.74445,0.40068
0.45212,0.39925
0.21027,0.13925
0.13822,0.3036
-0.24607,0.24774
-0.10084,-0.32835
-0.29945,-0.22879
0.19018,-0.19509
0.35932,-0.030453
-0.07921,0.1838
0.19542,-0.36993
-0.15556,-0.25117
0.45679,0.014861
-0.023377,-0.39279
-0.26029,-0.41318
0.14965,-0.51125
-0.28361,-0.10924
-0.50522,-0.083006
-0.10268,0.1477
-0.50676,0.015542
-0.77387,0.18289
-0.81052,0.16676
-0.3006,0.35518
0.20631,0.46494
0.15044,0.16181
-0.13491,0.38401
0.40707,0.13136
-0.074046,-0.056548
-0.43492,0.027858
0.14641,-0.049643
0.36022,-0.34731
0.62637,-0.23051
0.66218,-0.083151
0.53277,-0.10352
0.27262,0.10514
-0.071545,0.049517
-0.48412,-0.25109
-0.59529,0.23023
0.069819,-0.111
0.2283,-0.026514
