0.17284,0.1861,0.23517,-0.69644,-0.31632
0.11631,-0.00048187,0.058212,-0.613,-0.3181
0.0076817,-0.35998,-0.37997,-0.64052,0.13389
0.044209,0.26073,-0.2879,-0.68304,0.057185
-0.027526,-0.5497,-0.33265,-0.65278,0.012582
0.1781,-0.58952,-0.17096,-0.48247,0.16686
-0.15287,-0.32854,0.73433,-0.27789,0.17626
0.06226,-0.7801,0.19614,-0.14277,0.027771
-0.2055,-0.85665,0.25613,-0.16688,0.32408
0.079395,-0.6514,0.037395,0.078448,0.44004
-0.21228,-0.36013,0.42617,0.2432,0.57055
0.0059002,-0.66799,0.61878,0.69596,0.74025
-0.23251,-0.30214,0.88717,1.0741,0.72442
0.069951,-0.23944,0.63375,1.1489,0.13809
0.0059847,0.60281,-0.040881,0.43345,0.21382
-0.079341,0.82239,-0.3157,0.50883,-0.24034
0.10752,1.6019,-0.82726,0.22784,-0.35069
-0.11723,0.90236,-0.53519,0.39639,-0.33538
0.24935,0.51003,-0.6581,0.30535,-0.34117
0.026117,-0.09078,-0.57717,-0.13993,-0.49318
-0.1401,-0.24186,0.10648,-0.26864,-0.53302
-0.015748,0.28717,0.068872,-0.26447,-0.4868
-0.034932,0.56177,-0.20284,-0.056202,-0.25387
0.092421,0.28344,0.070017,-0.027483,-0.056932
0.050326,1.0997,0.9499,-0.20761,-0.5125
2.4796,4.2828,6.9922,2.2442,0.70502
3.5483,4.4548,5.5855,2.446,0.69782
3.2164,3.0961,2.761,2.205,0.67894
2.6542,3.6344,2.8134,2.3198,0.81905
1.7155,3.0217,2.7388,1.784,0.80039
1.6813,2.5543,2.6208,1.4457,0.70777
1.0598,1.9101,2.8747,0.88484,0.39217
0.73777,1.618,2.8287,0.28105,0.33696
0.55739,2.1804,2.6648,0.23111,0.035074
0.14634,1.2297,2.4058,0.4603,0.35303
-0.14001,0.90704,1.5153,0.54397,0.079805
-0.16771,0.92613,1.1113,0.11385,0.27379
-0.21728,0.22529,0.53575,0.66386,-0.1048
0.1926,-0.07328,0.57909,0.85542,-0.13115
0.33422,1.0368,0.53457,0.7736,-0.20248
0.25718,0.076688,0.10728,0.32568,0.034439
-0.055097,-0.0054626,0.17676,0.045916,-0.11875
-0.057509,0.26062,0.20688,0.17575,-0.17387
-0.024787,-0.12858,0.53885,-0.023721,0.15816
-0.07828,-0.071122,-0.053388,0.4435,0.020355
-0.40024,-0.58674,-0.2054,0.11415,-0.16584
-0.60689,0.13492,0.071682,-0.41713,-0.1828
-0.33859,-0.14552,0.86126,-0.44028,-0.53692
-0.49776,-0.83713,1.9804,-0.47559,-0.1515
-0.40965,-0.33218,0.92233,-0.55857,-0.23359
-0.16416,0.67065,0.56487,-0.065216,-0.093286
0.55733,1.5387,0.59321,-0.019029,-0.32211
0.95782,0.51796,-0.33749,-0.24451,0.027576
1.0656,0.21462,-0.40898,-0.34553,-0.26451
0.78362,-1,-0.78027,-0.50286,0.11655
0.0030804,-0.80581,-0.18203,-0.50051,-0.20429
-0.14473,-0.60722,-0.78844,-0.028824,0.11131
0.576,0.035039,-0.56477,-0.31592,0.30021
0.15124,0.0082787,-0.84416,-0.11194,-0.69982
0.037642,-0.75064,-0.9525,-0.24033,-1
-0.19916,-0.37733,-1,-0.7519,-0.50576
-0.33301,-0.78921,-0.49253,-0.63456,-0.4921
-0.8163,-0.38526,-0.63441,-0.71787,-0.23642
-0.82889,-0.017531,-0.35537,-1,-0.18537
-0.78381,-0.97434,0.0025188,-0.50865,-0.073315
-0.69583,0.30496,0.41643,-0.49233,0.10332
-0.46645,-0.66846,0.18245,-0.36728,0.4644
-0.73197,-0.11109,0.48087,-0.57566,-0.18878
-0.63682,0.051071,0.29342,-0.86949,0.53802
-0.47321,-0.26076,-0.47866,-0.63582,-0.19246
-0.70939,-0.054848,-0.52384,-0.66144,0.16923
-0.51382,0.32586,-0.081035,-0.87819,0.073828
-0.48025,0.96433,-0.12657,-0.40466,0.18601
-0.29123,0.47474,0.58776,-0.5678,-0.24191
-0.36184,0.46851,0.056141,-0.32591,0.20314
-0.47241,0.29618,-0.77308,-0.31159,-0.31141
-0.67012,-0.19821,-0.73761,-0.61323,-0.19187
-1,-0.91866,-0.72083,-0.44226,0.90108
-0.21312,0.14729,0.097933,-0.059357,0.49071
0.044851,0.39574,0.85763,0.027079,0.73283
0.42735,0.39019,1.615,0.055912,0.2039
0.68235,-0.74742,1.064,0.33356,0.32612
-0.054878,0.39517,0.67146,0.17278,0.55599
0.26231,-0.56689,0.26293,0.24526,0.5505
0.12554,-0.10106,0.65491,0.57323,0.53885
-0.082902,0.48129,-0.19973,0.29166,0.40457
0.27585,-0.18019,-0.51748,0.57124,0.35944
-0.22983,-0.15197,-0.61953,-0.011042,0.63538
0.046023,0.3542,-0.52467,-0.26632,-0.19397
0.10349,-0.80167,-0.61814,-0.46938,-0.26429
0.37829,-0.50611,-0.35491,-0.31234,-0.21294
0.060439,0.1658,-0.23453,-0.43057,0.19836
0.2712,-0.0075187,-0.18246,-0.37602,-0.12174
0.32236,-0.28772,-0.02801,0.061395,-0.57804
0.20813,-0.23653,0.57885,-0.65609,-0.83039
-0.31979,0.19342,0.27711,-0.077064,-0.093743
-0.39952,0.15629,-0.42767,0.39047,-0.18746
0.10935,-0.31702,-0.093793,0.60817,-0.65608
-0.16726,0.95552,-0.20281,-0.010132,-0.093455
0.11935,-0.59639,0.64718,-0.31819,-0.34087
