-0.86964,1.1349
0.95133,1.8717
1.2134,0.87509
0.17353,0.08374
-0.47117,-0.30295
-0.82396,-0.38467
-1,-0.76641
-0.82331,-0.5727
-0.23051,-0.58114
0.39183,-0.69895
0.5641,-0.44846
0.4797,-0.18109
0.60727,-0.48335
1.1831,-1
0.46254,-0.59331
0.060615,-0.022223
-0.24823,0.1361
-0.19358,0.42025
-0.23382,0.19012
-0.089488,0.046203
-0.17078,-0.061679
-0.29918,0.55507
-0.47258,0.48948
-0.16123,0.29422
0.084322,0.69647
0.96293,1.7535
1.583,3.0413
1.6011,2.8592
1.3915,3.5832
1.3114,3.9845
0.63859,3.835
0.55444,4.2656
0.65278,4.7711
0.58566,4.5359
0.50154,4.0399
0.6676,4.0767
0.41464,3.5433
0.37552,3.6788
0.18812,3.562
-0.016359,3.9375
-0.11159,4.2545
-0.34665,3.7883
-0.32412,4.2382
0.0069197,3.2697
-0.26145,4.048
-0.2713,4.4196
-0.38557,4.4236
-0.4247,3.9375
-0.10266,3.6064
0.62135,3.6491
3.8184,15.763
3.8083,18.724
3.2609,16.656
2.7939,16.013
2.2151,12.782
2.0803,10.74
1.3859,8.5445
1.5332,6.7866
0.82405,5.6507
0.557,4.6612
0.1549,3.8835
0.21499,3.2719
0.31126,3.0341
0.3302,2.7945
0.24642,1.8417
0.41405,1.4275
0.35532,0.97167
0.065007,0.44884
0.35315,0.38191
0.13262,0.35405
0.3642,0.54225
0.7437,0.27427
1.2859,0.19569
1.1466,0.11577
0.61172,0.17171
0.47436,0.22838
0.20845,-0.21925
-0.070309,-0.22894
0.058594,0.016564
0.15612,0.2905
0.189,0.44925
0.10209,0.31956
-0.12664,0.27015
0.25028,0.54806
0.33158,0.23286
0.062609,0.33101
-0.32104,0.24155
-0.45257,0.27788
-0.39679,0.25171
-0.35259,-0.31427
-0.46406,-0.13891
-0.14861,-0.45731
-0.062988,-0.44707
-0.19694,-0.34291
0.17626,-0.29456
0.11038,-0.3135
0.31452,-0.23786
0.041675,-0.082261
0.065141,0.1605
0.12346,0.21284
