0.18357,-0.192,-0.18596,-0.72463,2.4683,-0.42892,0.64543,-0.25734,0.25775,0.75952
-0.14905,-0.11303,0.035751,-0.75542,0.2584,0.40755,-0.19379,-0.37282,-0.60568,0.29991
0.28026,-0.36501,-0.55115,-0.43784,-0.41931,-0.66078,0.36406,-0.49686,-0.54398,0.37449
0.03621,-0.21095,-0.54526,0.34332,-0.43266,1.3429,-0.18056,-0.0080365,0.21222,-0.28188
0.0046232,-0.33974,-0.56536,0.30414,-0.67456,0.37451,-0.47891,-0.36801,0.59697,-0.0068419
0.073398,-0.407,-0.19144,-0.085436,-0.84305,0.13346,-0.068995,0.10446,0.11515,-0.18797
-0.16467,-0.1861,-0.42411,0.49838,-0.38206,-0.7153,-0.022722,-0.34592,0.50697,-0.52713
0.043731,-0.059873,-0.16073,0.25059,0.33334,-1,-0.32178,0.17837,0.13122,-0.418
0.29319,0.25996,0.1826,0.76712,-0.62597,-0.10786,-0.25594,-0.23554,0.090705,-0.90229
0.023679,-0.007515,0.19625,-0.15312,0.17526,-0.13248,-0.55423,0.049189,-0.068212,-0.48566
0.0061297,-0.20728,0.26605,0.64768,-0.80193,0.64224,-0.39146,-0.25624,0.26091,-0.41314
-0.6108,-0.31007,-0.056573,0.28903,-0.87158,-0.22293,-0.54647,0.1152,-0.16539,0.23075
-0.36247,-0.11365,0.40188,0.22757,0.17829,0.030378,0.43254,-0.098477,0.57106,-0.63568
-0.44653,0.3601,0.33549,0.53746,-0.085982,-0.46094,-0.1884,-0.17704,-0.0027132,-0.57418
-0.28399,-0.079572,-0.41775,0.039959,0.07496,-0.61908,0.040924,-0.3751,0.37319,-0.084005
-0.10831,-0.23705,1.0134,-0.0091878,-0.033466,0.62947,-0.027321,0.024474,0.42368,-0.2976
0.00017569,-0.0093743,0.40881,-0.017628,-0.10647,0.34841,-0.25296,0.073247,0.25405,0.80164
0.14599,0.3475,0.23401,-0.47404,-0.54155,0.5013,0.13672,0.28773,0.030124,0.63053
-0.19417,0.31214,0.055775,-0.94175,0.5134,0.092025,0.39378,-0.030575,-0.57798,0.15052
0.10869,0.64965,0.11305,0.21014,-0.059013,0.47103,0.40899,-0.0082934,-1,0.11035
0.18028,0.58486,-0.084591,0.040876,0.56326,-0.69107,0.72222,0.31508,0.25763,0.68428
0.30961,0.31135,-0.06903,-0.35529,0.81339,0.60902,0.24033,0.69861,-0.45568,0.59147
0.46683,-0.17649,0.26927,-0.43571,0.44869,-0.36229,-0.33957,0.94228,-0.29502,0.27269
0.16364,0.18913,-0.26041,0.2338,0.05032,-0.1806,0.43812,0.24163,-0.36698,-0.091788
0.61675,0.10512,-0.11861,0.54185,0.75507,0.21771,-0.032308,0.62933,-0.19222,0.46323
3.6884,10.201,8.5931,18.242,14.586,8.0556,7.4403,2.0194,0.40555,4.5506
9.0261,22.083,12.778,28.997,31.68,18.815,14.786,3.5084,1.8816,6.092
11.93,23.104,12.178,34.887,37.023,20.962,14.313,3.7636,2.8622,4.1471
12.03,20.519,9.9091,38.846,35.773,23.101,13.108,4.4021,2.2562,4.6493
11.421,17.986,8.6876,36.775,30.379,22.016,12.19,3.8244,2.1784,4.1143
