1.1323,1.3328,1.3956,0.66064,-0.28681,0.43905,-1
0.26467,0.63735,1.2102,0.050258,0.28946,-0.20457,-0.35642
-0.4818,0.14742,0.52102,-0.75128,0.066444,-0.55658,0.1776
-0.48958,-0.2043,-0.11588,-1,0.41745,0.022801,0.38303
-0.42215,-0.44087,-0.25026,-0.84069,0.091505,0.091644,0.31445
-0.19188,-0.24318,-0.61634,-0.095676,0.35458,-0.77704,0.54121
-0.11153,-0.74975,-0.9191,-0.58467,0.27812,-0.23105,0.65932
-0.1793,-0.69278,-1,-0.57613,-0.1365,-0.7197,0.45589
-0.81654,-1,-0.83783,-0.14936,-0.39772,-0.70289,0.39086
-0.58123,-0.71771,-0.77835,-0.33619,0.056332,-0.63424,-0.050696
-0.82798,-0.26629,-0.7191,-0.48793,-0.11102,0.10692,0.16848
-0.42562,-0.066946,-0.62271,-0.18277,-0.75741,0.3632,-0.11073
-0.51798,0.081945,-0.33814,0.47837,-0.63176,0.20885,-0.41081
-0.18286,0.28938,0.17225,0.65243,-0.22727,0.83178,-0.20099
-0.14102,0.1137,0.057406,0.36642,0.055024,0.47122,-0.31407
0.010218,-0.27141,0.28317,0.17777,0.50284,1.0821,-0.43202
-0.1447,-0.11273,0.044884,0.18273,-0.25959,0.65766,-0.40728
0.35988,0.71125,0.15649,0.42597,-0.71955,0.48418,-0.38709
0.17379,0.32518,0.34082,0.19718,-0.69285,0.7195,0.11547
0.57474,0.17479,0.63463,0.036084,-0.34935,0.20919,0.26652
0.23439,-0.25126,0.52005,0.61066,0.53299,0.15193,0.025992
0.32202,0.34728,0.3343,0.61334,1.0145,-0.45418,-0.054889
0.91645,0.53877,0.29447,0.37055,0.85021,-0.83648,0.0050675
1.5257,0.31734,0.23244,0.18228,0.06036,-0.72331,0.2211
1.6593,1.7893,0.38432,0.88319,1.3129,-0.65616,0.67232
1.319,4.4391,1.5597,2.0334,5.7619,-0.93436,2.0578
0.92613,5.2271,2.1752,1.7618,7.5101,0.028689,2.5329
1.0186,5.5244,2.6043,1.4049,7.6388,0.5982,2.7028
1.3707,5.4099,2.6924,1.7899,7.7784,0.60607,2.8759
1.5491,4.9808,2.6875,1.5102,7.8292,0.87537,2.6361
1.5986,4.7839,2.5871,1.7378,7.5871,0.84046,2.4667
1.7824,4.4529,2.6232,1.7393,7.4341,0.81505,2.2839
1.8989,4.4364,2.3908,1.8439,8.037,0.97257,2.2897
1.9338,3.9013,2.4577,1.6109,7.6129,1.2782,2.0552
1.8144,4.2015,2.2613,1.9182,7.1958,0.87189,1.8126
1.4844,4.0868,2.3347,1.8272,7.3436,0.68396,2.0612
1.1539,4.1025,2.3229,1.9871,7.3573,0.41473,2.0742
1.4325,4.093,2.0592,2.2746,6.5472,0.32574,2.262
1.6675,4.1283,1.8852,2.4026,6.3686,0.34472,2.0596
1.9359,4.0263,1.9683,2.3916,5.6998,0.53901,2.5893
1.4421,4.7005,1.9973,2.6712,5.534,0.47613,2.5659
1.2913,4.5946,1.9296,2.8086,6.7737,0.027849,2.7676
1.2486,4.9304,2.3938,2.7017,6.563,0.27559,2.2702
1.4476,4.5515,2.3837,3.1688,6.5724,0.54583,2.3531
1.1288,4.52,2.3448,3.8806,6.2465,0.48192,2.7603
1.3048,4.256,2.5682,4.5402,6.2366,0.53319,2.8431
1.3014,5.0569,2.5404,4.9,6.8873,0.36066,2.7173
1.0496,4.8787,2.3592,4.6678,6.349,0.0021897,2.7232
1.1226,4.9796,2.2958,4.569,7.2634,0.13179,2.7196
0.8714,4.5938,2.326,5.1033,7.1646,0.19624,2.8632
0.34076,3.5616,1.997,5.2251,5.0752,0.61861,2.1935
-0.14387,2.2634,1.5901,3.4849,3.3317,0.56341,1.1581
-0.007839,1.282,1.3979,2.476,2.002,0.58048,0.6946
-0.19363,0.8187,1.2396,1.6124,1.5776,0.72997,0.81922
-0.38166,0.87206,1.0355,1.3474,1.1828,0.24485,0.54633
-0.40373,0.76426,1.1371,1.6625,0.69275,-0.26167,0.29844
-0.3347,0.46127,1.1477,1.6055,0.11202,-0.435,0.70398
-0.53303,0.24583,0.99736,1.8642,0.19665,-0.27789,0.5225
