1.0858,-0.35208,0.16417,0.034322,1.5756,-0.24054
0.87671,0.045673,0.098248,-0.0062009,0.9667,0.72575
0.31038,0.3243,0.0072248,0.2287,0.46162,-0.37662
0.12423,0.13299,-0.12873,0.4209,0.59624,-0.51185
-0.32807,-0.034929,-0.1775,0.10765,0.32685,-0.55153
-0.69467,-0.11536,-0.12085,0.054108,-0.058393,-0.8842
-1,0.02682,-0.068808,-0.42197,0.33423,0.1855
-0.76058,-0.20661,-0.049247,-0.30684,0.12376,0.23022
-0.80273,0.18855,0.047775,-0.13245,0.63212,0.92912
-0.77429,0.18376,0.035556,0.044746,-0.022347,0.91969
-0.61572,-0.25502,0.035509,0.26533,-0.0011587,0.25529
-0.19072,-0.40959,0.032012,0.28416,-0.25132,0.39697
-0.38435,-0.45195,0.16989,-0.22819,-0.92857,0.10138
-0.51682,-0.35348,0.13871,-0.11883,-0.62951,-0.097089
-0.63533,0.025236,0.12863,0.29477,-0.48104,-0.07278
-0.10798,-0.18504,0.13932,-0.37318,-0.47925,-0.63183
0.55073,0.3525,0.13681,-0.36306,-0.28713,0.034702
0.49932,0.37957,0.052569,-0.32192,-0.72938,0.1398
0.2589,-0.080715,-0.024362,0.20679,-0.74668,-0.47421
0.30705,0.36513,-0.09973,-0.0072974,-0.29554,-0.20661
0.65712,0.076022,-0.11211,-0.35047,-0.23576,-0.093615
0.8671,-0.19895,-0.079027,0.06289,0.1287,-0.7024
0.82366,0.11709,-0.1522,0.10336,0.040314,0.3805
0.4502,0.42609,-0.17387,0.5227,-0.040052,0.54437
0.86624,1.0276,-0.21763,1.7367,0.097531,0.53022
1.8337,2.0904,-0.03434,3.0632,0.85068,3.4346
1.8853,2.3808,-0.093425,2.9307,1.178,4.4885
2.4556,3.0421,-0.16361,2.8846,1.3207,4.7665
2.7234,2.5303,-0.24004,2.9427,1.6578,4.2101
2.8252,2.8645,-0.27968,2.9114,1.5582,4.2434
2.7505,2.5148,-0.26516,2.4673,1.1186,3.8018
2.7487,2.1528,-0.33192,2.8978,1.4179,2.9851
2.4778,2.6681,-0.29046,2.7247,1.4735,3.2668
2.7133,2.5236,-0.37171,3.0331,1.0106,2.831
3.137,2.3571,-0.47406,2.6495,0.66296,2.7594
3.3939,2.5624,-0.46522,2.656,0.92953,3.5922
3.2795,2.0633,-0.46791,2.5389,0.68111,3.8645
3.0402,2.4235,-0.42102,2.8321,0.72608,2.8757
2.5214,2.4543,-0.50685,2.5642,0.42393,3.1195
2.2878,2.4027,-0.42084,2.6222,0.79708,3.1411
2.4363,2.4758,-0.38806,2.5438,0.464,2.7738
2.5858,2.201,-0.38699,2.2535,0.49136,3.3621
