-0.74555,-0.20882,-1,0.048258,0.1211,1.4443,-0.17734,-1,-0.85433
-1,0.20225,-0.88536,-0.35842,0.22607,0.15879,0.29456,-0.77544,-1
-0.75867,0.066222,-0.59735,-0.55511,0.1139,-0.087716,-0.02132,-0.69448,-0.86577
-0.76349,0.21196,-0.31983,-0.4448,0.25893,-0.023346,-0.1594,-0.65547,-0.74244
-0.50305,-0.024285,0.30417,-0.62968,0.15968,0.18518,-0.0485,-0.67158,-0.72125
-0.38186,-0.05187,0.53899,-0.70192,0.13143,-0.39958,0.21134,-0.55691,-0.44886
-0.21402,-0.037074,0.70056,-0.75511,-0.087144,-0.68093,-0.07171,-0.40499,-0.39236
-0.058431,-0.034978,0.65549,-0.77854,0.1254,-0.88363,0.36479,-0.144,0.077979
-0.17142,-0.32879,0.74392,-0.78297,-0.054905,-0.81276,-0.010197,-0.041216,0.039909
0.18946,-0.79709,0.59776,-0.62463,0.070482,-1,-0.1414,-0.046507,0.076286
0.19324,-0.76524,0.47841,-0.59536,0.15993,-0.87308,-0.085893,0.23004,0.026358
0.34989,-0.55256,0.32957,-0.41201,0.337,-0.45344,0.22141,0.31646,-0.139
0.40191,-0.94155,0.18936,0.30554,0.20692,-0.098649,-0.24205,0.1827,-0.030408
0.37023,-0.63168,0.043791,0.28759,0.015029,-0.017262,-0.94097,0.22509,0.050805
0.29282,0.72119,-0.071276,0.25437,-0.24587,-0.20259,-0.15599,0.20951,0.07813
0.35439,0.832,0.00061208,0.61663,-0.27214,0.1158,0.0095519,0.32638,-0.11559
0.30406,0.72253,-0.086472,0.85076,-0.36071,0.074404,-0.045014,0.15901,0.32381
0.62584,0.22314,-0.13079,1.3824,-0.20354,-0.38554,0.27461,0.23399,0.45585
0.62331,0.10161,-0.19873,1.2071,-0.23251,-0.16062,1.7017,0.43964,0.5515
0.4522,0.30068,-0.2739,1.3849,-0.14568,0.58128,0.44543,0.429,0.73988
0.55653,0.11211,-0.15145,0.8652,-0.11802,1.14,-0.20213,0.56421,0.73941
0.2063,0.35371,-0.28011,0.05475,0.077401,0.90296,-0.78806,0.61195,0.93157
-0.17232,0.17352,-0.29939,-0.1955,-0.088044,0.65522,-0.38544,0.53208,0.67227
-0.15136,0.35301,-0.28795,-0.42339,-0.19471,0.82115,-0.047989,0.53056,0.54626
0.33379,0.798,-0.2965,-0.0095207,-0.55729,1.2205,2.3039,0.72463,0.6159
3.0171,2.5072,-0.2174,1.7287,-0.24644,2.7182,9.6378,2.5437,0.95828
3.9049,3.0398,-0.13873,2.7222,-0.39967,1.1121,11.464,2.9037,0.94612
4.1135,2.9253,-0.20381,2.9062,-0.22898,0.097697,10.498,2.3889,1.0973
4.2516,2.3817,0.13931,2.4361,-0.13255,-0.12689,9.6973,2.2333,1.0647
3.8948,1.8984,0.18362,2.3857,-0.26774,-0.21603,9.3642,2.0677,1.2613
3.5767,1.7702,0.029505,2.0419,-0.19808,-0.29714,9.5719,2.0482,1.1565
3.6114,0.98225,0.1583,1.9786,-0.10991,-0.60947,10.007,2.2477,0.98735
3.7306,0.95031,0.33807,2.0301,-0.30021,-0.76731,10.111,2.2215,0.96121
3.5328,1.7878,0.48547,1.6667,-0.32627,-0.10672,9.9787,2.0335,0.94757
3.3857,1.8186,0.63631,1.7275,-0.28005,-0.064788,10.261,1.93,0.81955
3.6573,1.5781,0.87379,1.8156,0.04294,-0.27448,9.0509,1.901,0.67402
3.788,1.5405,0.93225,1.6787,-0.12556,0.19091,8.9834,1.9311,0.58095
3.6119,1.6535,0.86913,1.7159,-0.11366,-0.24971,8.8889,2.0051,0.57836
3.6699,1.9671,0.64088,1.6008,0.062712,-0.099386,8.248,1.8855,0.57472
3.4002,0.93597,0.43231,1.48,-0.22352,0.20301,7.5132,1.7665,0.47388
3.1962,1.0101,0.34041,1.3968,-0.4183,0.82194,8.0592,1.763,0.24381
3.3485,0.90898,0.3594,1.243,-0.70899,0.40296,7.5637,1.7287,0.044167
3.5205,1.1144,0.27378,1.1978,-0.79323,-0.32149,7.1307,1.7077,0.048862
3.3503,1.6599,0.37427,1.0534,-0.84994,-0.49254,7.0399,1.7264,0.0014369
3.3079,2.8397,-0.096314,1.1951,-0.91643,-0.57168,7.4304,1.6736,0.10119
4.2625,5.2045,0.31929,1.7681,0.069896,2.8632,9.0236,2.2852,1.8667
4.3957,8.4085,1.1238,1.7648,0.60597,5.1767,8.7558,2.688,2.3746
4.3361,4.8002,0.62232,1.7513,0.22939,4.1223,8.9885,2.1303,2.2768
4.2809,3.2951,0.47799,1.9396,-0.06708,3.9544,8.9119,2.0596,2.0461
4.2512,2.8911,0.46329,1.9642,-0.08392,3.5137,8.681,2.2228,1.8547
3.0403,2.057,0.23695,1.9018,-0.27807,3.077,6.6906,2.1738,1.6011
1.6873,1.4876,0.16086,1.2295,-0.45521,3.2302,5.9504,1.8954,1.366
0.75542,0.869,0.12232,0.53173,-0.59615,2.6816,4.9037,1.7328,1.1436
0.43611,0.11651,0.13416,0.27828,-0.81115,2.4788,4.4561,1.8176,0.92868
0.34875,-0.062302,0.026587,0.28173,-0.74179,2.0231,4.9854,1.7269,0.8621
0.12087,-0.23554,-0.10515,0.098559,-0.82482,2.0067,5.409,1.7762,0.83019
0.1311,-0.43356,-0.16136,0.21456,-0.81399,2.3383,6.1121,1.8089,0.69918
0.16451,-0.24628,-0.090616,0.19371,-0.71795,2.4295,5.363,1.8953,0.51631
-0.17753,-0.65782,-0.099254,0.05588,-0.86198,1.8823,4.5547,1.891,0.42167
-0.053474,-0.29025,-0.13254,0.2495,-0.86131,0.85604,4.3032,2.0358,0.29118
-0.038585,0.69646,-0.091719,0.29724,-1,1.0031,3.0439,1.9594,0.044332
-0.12111,1.0818,-0.12942,-0.68062,-0.80961,1.1554,3.0959,1.9586,-0.15572
-0.19265,1.3274,-0.032157,-1,-0.84292,1.9215,2.3362,1.9281,-0.37029
-0.18955,2.2496,-0.030238,-0.86486,-0.83896,1.2015,2.4518,2.0479,-0.39196
-0.31305,2.0541,0.041435,-0.83363,-0.80261,0.81355,2.2979,2.0659,-0.42741
-0.27703,1.4579,0.08956,-0.86714,-0.92296,0.38349,2.0663,2.1583,-0.40672
-0.28682,0.77449,0.11997,-0.93017,-0.73799,0.53809,1.7019,2.0943,-0.4619
